Transaction_ID,Customer_ID,Amount,Payment_Method,Bank_Name,Response_Code,Response_Message,Retry_Count,Transaction_Time,Retry_Time,Final_Status,Failure_Type,Revenue_Lost,Day_of_Week,Hour,Month,Week_Number,Year,Retry_Delay_Minutes,Days_Since_Transaction
TXN100152,C4304,66092.0,credit card,axis,68.0,invalid amount,4.0,2026-07-03 13:02:00,2026-01-05 19:38:00,success,permanent,0,Friday,13,July,27,2026,-257364.0,30
TXN100153,C4763,98947.0,wallet,yes bank,68.0,response timeout,2.0,2026-05-30 19:35:00,2026-01-05 19:38:00,success,permanent,0,Saturday,19,May,22,2026,-208797.0,64
TXN100154,C6232,92094.0,debit card,axis,96.0,invalid amount,1.0,2026-09-18 07:06:00,2026-09-18 07:14:00,failed,temporary,0,Friday,7,September,38,2026,8.0,-46
TXN100155,C2853,74098.0,wallet,axis,8.0,network error,3.0,2026-10-10 14:43:00,2026-10-10 15:21:00,success,permanent,0,Saturday,14,October,41,2026,38.0,-69
TXN100156,C7585,39245.0,credit card,indusind,12.0,expired card,0.0,2026-11-12 13:11:00,2026-01-05 19:38:00,success,permanent,0,Thursday,13,November,46,2026,-447453.0,-102
TXN100157,C2291,50105.0,upi,pnb,96.0,expired card,2.0,2026-03-20 14:39:00,2026-03-20 15:08:00,success,permanent,0,Friday,14,March,12,2026,29.0,135
TXN100158,C4581,28079.0,credit card,pnb,51.0,invalid amount,4.0,2026-06-21 10:52:00,2026-06-21 11:24:00,pending,permanent,0,Sunday,10,June,25,2026,32.0,42
TXN100159,C8554,55433.0,credit card,icici,54.0,card declined,1.0,2026-10-10 20:49:00,2026-10-10 21:40:00,success,permanent,0,Saturday,20,October,41,2026,51.0,-69
TXN100160,C8280,1444.0,net banking,hdfc,12.0,system error,4.0,2026-09-18 21:38:00,2026-09-18 22:04:00,success,permanent,0,Friday,21,September,38,2026,26.0,-47
TXN100161,C2636,40346.0,wallet,icici,55.0,network error,3.0,2026-05-29 20:49:00,2026-01-05 19:38:00,success,permanent,0,Friday,20,May,22,2026,-207431.0,65
TXN100162,C4696,33096.0,credit card,axis,0.0,card declined,3.0,2026-10-28 14:22:00,2026-10-28 14:58:00,success,permanent,0,Wednesday,14,October,44,2026,36.0,-87
TXN100163,C1698,7407.0,credit card,indusind,51.0,expired card,2.0,2026-02-25 04:14:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,4,February,9,2026,-72516.0,159
TXN100164,C5737,50105.0,upi,hdfc,51.0,network error,0.0,2026-10-17 04:34:00,2026-01-05 19:38:00,failed,unknown,0,Saturday,4,October,42,2026,-409496.0,-75
TXN100165,C1854,50741.0,net banking,hdfc,8.0,invalid amount,4.0,2026-09-11 20:54:00,2026-09-11 21:12:00,success,permanent,0,Friday,20,September,37,2026,18.0,-40
TXN100166,C9164,6547.0,net banking,axis,96.0,system error,3.0,2026-03-09 05:46:00,2026-01-05 19:38:00,success,permanent,0,Monday,5,March,11,2026,-89888.0,147
TXN100167,C6855,16847.0,wallet,bob,12.0,system error,3.0,2026-05-12 21:35:00,2026-05-12 22:15:00,success,permanent,0,Tuesday,21,May,20,2026,40.0,82
TXN100168,C8392,4763.0,debit card,canara,12.0,response timeout,2.0,2026-09-06 14:15:00,2026-01-05 19:38:00,success,permanent,0,Sunday,14,September,36,2026,-351037.0,-35
TXN100169,C7528,96859.0,net banking,axis,54.0,expired card,2.0,2026-11-30 07:19:00,2026-11-30 07:33:00,success,permanent,0,Monday,7,November,49,2026,14.0,-119
TXN100170,C6249,76226.0,upi,indusind,54.0,system error,0.0,2026-04-28 21:18:00,2026-01-05 19:38:00,pending,permanent,0,Tuesday,21,April,18,2026,-162820.0,96
TXN100171,C6172,28190.0,credit card,axis,55.0,approved,0.0,2026-02-22 19:27:00,2026-01-05 19:38:00,success,permanent,0,Sunday,19,February,8,2026,-69109.0,161
TXN100172,C2707,68046.0,debit card,hdfc,96.0,system error,0.0,2026-12-31 22:04:00,2026-01-05 19:38:00,success,permanent,0,Thursday,22,December,53,2026,-518546.0,-151
TXN100173,C6791,26967.0,debit card,bob,54.0,expired card,1.0,2026-11-06 17:47:00,2026-11-06 18:38:00,success,permanent,0,Friday,17,November,45,2026,51.0,-96
TXN100174,C6535,50105.0,credit card,pnb,55.0,network error,3.0,2026-02-15 04:56:00,2026-02-15 05:39:00,failed,temporary,0,Sunday,4,February,7,2026,43.0,169
TXN100175,C5931,48106.0,credit card,axis,51.0,insufficient funds,0.0,2026-01-15 18:35:00,2026-01-05 19:38:00,success,permanent,0,Thursday,18,January,3,2026,-14337.0,199
TXN100176,C4510,73914.0,wallet,canara,68.0,network error,2.0,2026-12-25 22:55:00,2026-12-25 23:51:00,success,permanent,0,Friday,22,December,52,2026,56.0,-145
TXN100177,C1202,48615.0,wallet,axis,54.0,card declined,3.0,2026-03-05 11:18:00,2026-03-05 11:34:00,success,permanent,0,Thursday,11,March,10,2026,16.0,150
TXN100178,C5218,55107.0,wallet,indusind,96.0,insufficient funds,1.0,2026-09-22 03:53:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,3,September,39,2026,-373455.0,-50
TXN100179,C9958,55421.0,net banking,pnb,96.0,insufficient funds,0.0,2026-05-13 02:24:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,2,May,20,2026,-183286.0,82
TXN100180,C5389,40648.0,credit card,axis,54.0,response timeout,4.0,2026-04-08 14:20:00,2026-04-08 14:35:00,success,permanent,0,Wednesday,14,April,15,2026,15.0,116
TXN100181,C3327,91224.0,debit card,indusind,68.0,expired card,3.0,2026-04-18 14:48:00,2026-04-18 15:10:00,success,permanent,0,Saturday,14,April,16,2026,22.0,106
TXN100182,C9004,9388.0,wallet,pnb,51.0,invalid amount,3.0,2026-04-19 09:33:00,2026-04-19 09:44:00,success,permanent,0,Sunday,9,April,16,2026,11.0,106
TXN100183,C3931,42697.0,debit card,yes bank,12.0,expired card,0.0,2026-05-05 20:40:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,20,May,19,2026,-172862.0,89
TXN100184,C8777,99441.0,net banking,hdfc,0.0,card declined,3.0,2026-01-13 17:38:00,2026-01-13 17:58:00,success,permanent,0,Tuesday,17,January,3,2026,20.0,201
TXN100185,C1197,50105.0,credit card,icici,0.0,network error,3.0,2026-07-04 23:53:00,2026-07-05 00:44:00,success,permanent,0,Saturday,23,July,27,2026,51.0,29
TXN100186,C8125,99915.0,debit card,bob,96.0,card declined,0.0,2026-06-24 22:15:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,22,June,26,2026,-244957.0,39
TXN100187,C2930,66758.0,wallet,yes bank,54.0,system error,3.0,2026-04-11 11:04:00,2026-04-11 11:26:00,success,permanent,0,Saturday,11,April,15,2026,22.0,113
TXN100188,C7287,76175.0,credit card,axis,12.0,network error,4.0,2026-07-02 17:43:00,2026-07-02 18:02:00,success,permanent,0,Thursday,17,July,27,2026,19.0,31
TXN100189,C9800,50105.0,debit card,pnb,0.0,system error,2.0,2026-03-15 18:11:00,2026-03-15 18:57:00,success,permanent,0,Sunday,18,March,11,2026,46.0,140
TXN100190,C5282,94116.0,wallet,axis,96.0,expired card,1.0,2026-06-23 09:25:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,9,June,26,2026,-242747.0,41
TXN100191,C3511,18033.0,net banking,hdfc,8.0,approved,4.0,2026-08-14 20:56:00,2026-08-14 21:25:00,failed,unknown,0,Friday,20,August,33,2026,29.0,-12
TXN100192,C1659,47447.0,wallet,bob,51.0,system error,1.0,2026-11-01 17:28:00,2026-11-01 18:15:00,success,permanent,0,Sunday,17,November,44,2026,47.0,-91
TXN100193,C3811,59097.0,net banking,icici,68.0,response timeout,4.0,2026-10-12 21:34:00,2026-01-05 19:38:00,success,permanent,0,Monday,21,October,42,2026,-403316.0,-71
TXN100194,C8098,99113.0,debit card,hdfc,51.0,approved,1.0,2026-08-31 19:08:00,2026-08-31 20:05:00,success,permanent,0,Monday,19,August,36,2026,57.0,-29
TXN100195,C7546,4452.0,upi,axis,8.0,card declined,4.0,2026-08-19 11:52:00,2026-08-19 12:07:00,success,permanent,0,Wednesday,11,August,34,2026,15.0,-17
TXN100196,C2986,50105.0,wallet,pnb,68.0,system error,1.0,2026-02-25 05:29:00,2026-02-25 06:26:00,success,permanent,0,Wednesday,5,February,9,2026,57.0,159
TXN100197,C9338,42960.0,wallet,icici,54.0,network error,3.0,2026-01-04 04:05:00,2026-01-05 19:38:00,success,permanent,0,Sunday,4,January,1,2026,2373.0,211
TXN100198,C3911,87285.0,upi,pnb,96.0,response timeout,2.0,2026-06-10 05:50:00,2026-06-10 06:47:00,success,permanent,0,Wednesday,5,June,24,2026,57.0,54
TXN100199,C2734,26457.0,net banking,axis,54.0,expired card,0.0,2026-01-03 15:54:00,2026-01-05 19:38:00,failed,permanent,26457,Saturday,15,January,1,2026,3104.0,211
TXN100200,C2843,32376.0,net banking,axis,54.0,invalid amount,1.0,2026-05-21 11:22:00,2026-05-21 12:13:00,success,permanent,0,Thursday,11,May,21,2026,51.0,73
TXN100201,C9680,15317.0,wallet,hdfc,96.0,approved,1.0,2026-07-05 16:07:00,2026-07-05 16:31:00,success,permanent,0,Sunday,16,July,27,2026,24.0,28
TXN100202,C3976,48932.0,wallet,axis,68.0,response timeout,3.0,2026-03-07 06:50:00,2026-03-07 07:07:00,failed,temporary,0,Saturday,6,March,10,2026,17.0,149
TXN100203,C2959,21004.0,net banking,bob,12.0,insufficient funds,1.0,2026-10-05 03:44:00,2026-10-05 04:10:00,success,permanent,0,Monday,3,October,41,2026,26.0,-63
TXN100204,C6759,21550.0,net banking,hdfc,0.0,expired card,3.0,2026-05-05 05:53:00,2026-05-05 06:08:00,success,permanent,0,Tuesday,5,May,19,2026,15.0,90
TXN100205,C7694,93667.0,debit card,hdfc,0.0,insufficient funds,4.0,2026-09-26 18:00:00,2026-09-26 18:14:00,success,permanent,0,Saturday,18,September,39,2026,14.0,-55
TXN100206,C3385,58232.0,upi,yes bank,51.0,system error,3.0,2026-05-18 18:19:00,2026-05-18 18:46:00,success,permanent,0,Monday,18,May,21,2026,27.0,76
TXN100207,C5736,7340.0,debit card,pnb,12.0,invalid amount,2.0,2026-07-16 02:59:00,2026-01-05 19:38:00,success,permanent,0,Thursday,2,July,29,2026,-275481.0,18
TXN100208,C2802,31940.0,debit card,yes bank,68.0,expired card,3.0,2026-10-31 17:54:00,2026-10-31 18:01:00,success,permanent,0,Saturday,17,October,44,2026,7.0,-90
TXN100209,C9155,2889.0,wallet,axis,96.0,approved,2.0,2026-12-26 07:52:00,2026-12-26 08:24:00,failed,permanent,0,Saturday,7,December,52,2026,32.0,-145
TXN100210,C9120,66799.0,net banking,indusind,51.0,card declined,0.0,2026-02-11 12:30:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,12,February,7,2026,-52852.0,172
TXN100211,C7616,50105.0,upi,icici,12.0,network error,2.0,2026-02-13 11:36:00,2026-02-13 12:17:00,success,permanent,0,Friday,11,February,7,2026,41.0,170
TXN100212,C6534,50529.0,upi,axis,96.0,insufficient funds,1.0,2026-03-13 23:59:00,2026-03-14 00:04:00,success,permanent,0,Friday,23,March,11,2026,5.0,142
TXN100213,C5061,54450.0,debit card,icici,68.0,system error,0.0,2026-08-03 14:18:00,2026-01-05 19:38:00,success,permanent,0,Monday,14,August,32,2026,-302080.0,-1
TXN100214,C1262,76554.0,credit card,bob,8.0,system error,4.0,2026-08-16 23:49:00,2026-08-17 00:17:00,success,permanent,0,Sunday,23,August,33,2026,28.0,-14
TXN100215,C7287,62242.0,wallet,hdfc,54.0,card declined,1.0,2026-04-28 01:34:00,2026-04-28 02:28:00,success,permanent,0,Tuesday,1,April,18,2026,54.0,97
TXN100216,C9815,45715.0,net banking,canara,54.0,invalid amount,0.0,2026-08-23 12:42:00,2026-01-05 19:38:00,success,permanent,0,Sunday,12,August,34,2026,-330784.0,-21
TXN100217,C3049,55976.0,wallet,indusind,54.0,network error,0.0,2026-11-15 14:29:00,2026-01-05 19:38:00,success,permanent,0,Sunday,14,November,46,2026,-451851.0,-105
TXN100218,C6423,60268.0,debit card,icici,54.0,approved,2.0,2026-07-14 06:26:00,2026-07-14 07:01:00,failed,temporary,0,Tuesday,6,July,29,2026,35.0,20
TXN100219,C5548,46729.0,credit card,axis,68.0,expired card,3.0,2026-01-26 14:27:00,2026-01-26 14:54:00,success,permanent,0,Monday,14,January,5,2026,27.0,188
TXN100220,C4108,63083.0,credit card,indusind,51.0,expired card,1.0,2026-03-05 21:49:00,2026-01-05 19:38:00,success,permanent,0,Thursday,21,March,10,2026,-85091.0,150
TXN100221,C8158,73469.0,debit card,bob,51.0,insufficient funds,1.0,2026-08-14 01:09:00,2026-01-05 19:38:00,success,permanent,0,Friday,1,August,33,2026,-317131.0,-11
TXN100222,C8400,38094.0,upi,axis,12.0,response timeout,2.0,2026-06-05 15:01:00,2026-01-05 19:38:00,success,permanent,0,Friday,15,June,23,2026,-217163.0,58
TXN100223,C4170,28690.0,credit card,icici,54.0,system error,2.0,2026-05-06 07:31:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,7,May,19,2026,-173513.0,89
TXN100224,C3255,50105.0,net banking,yes bank,8.0,card declined,3.0,2026-09-21 19:50:00,2026-09-21 20:34:00,success,permanent,0,Monday,19,September,39,2026,44.0,-50
TXN100225,C2154,70679.0,upi,canara,12.0,network error,4.0,2026-08-21 18:15:00,2026-08-21 18:26:00,success,permanent,0,Friday,18,August,34,2026,11.0,-19
TXN100226,C5499,71479.0,credit card,axis,68.0,insufficient funds,2.0,2026-05-28 02:57:00,2026-05-28 03:03:00,success,permanent,0,Thursday,2,May,22,2026,6.0,67
TXN100227,C7295,63972.0,credit card,axis,68.0,card declined,3.0,2026-11-12 08:08:00,2026-11-12 08:56:00,failed,unknown,0,Thursday,8,November,46,2026,48.0,-101
TXN100228,C7197,31846.0,upi,icici,54.0,expired card,4.0,2026-09-13 13:45:00,2026-09-13 13:51:00,success,permanent,0,Sunday,13,September,37,2026,6.0,-42
TXN100229,C2648,77624.0,upi,icici,51.0,network error,4.0,2026-08-11 10:09:00,2026-08-11 10:33:00,success,permanent,0,Tuesday,10,August,33,2026,24.0,-9
TXN100230,C6539,18442.0,wallet,canara,54.0,card declined,4.0,2026-01-27 12:52:00,2026-01-05 19:38:00,failed,unknown,0,Tuesday,12,January,5,2026,-31274.0,187
TXN100231,C5199,67643.0,credit card,hdfc,55.0,card declined,2.0,2026-04-29 04:30:00,2026-01-05 19:38:00,failed,permanent,67643,Wednesday,4,April,18,2026,-163252.0,96
TXN100232,C9445,2516.0,wallet,bob,51.0,approved,0.0,2026-07-29 01:53:00,2026-01-05 19:38:00,failed,permanent,2516,Wednesday,1,July,31,2026,-294135.0,5
TXN100233,C3557,46809.0,net banking,indusind,68.0,card declined,3.0,2026-03-17 23:39:00,2026-03-18 00:35:00,success,permanent,0,Tuesday,23,March,12,2026,56.0,138
TXN100234,C6592,16248.0,wallet,axis,68.0,insufficient funds,4.0,2026-09-21 16:17:00,2026-09-21 16:45:00,success,permanent,0,Monday,16,September,39,2026,28.0,-50
TXN100235,C1098,12326.0,upi,hdfc,8.0,response timeout,2.0,2026-01-26 12:52:00,2026-01-26 13:17:00,success,permanent,0,Monday,12,January,5,2026,25.0,188
TXN100236,C3200,50105.0,credit card,axis,12.0,system error,1.0,2026-05-18 11:37:00,2026-05-18 11:50:00,success,permanent,0,Monday,11,May,21,2026,13.0,76
TXN100237,C3961,70509.0,upi,pnb,68.0,network error,2.0,2026-01-09 16:33:00,2026-01-09 16:40:00,failed,temporary,0,Friday,16,January,2,2026,7.0,205
TXN100238,C5973,41935.0,debit card,axis,54.0,approved,2.0,2026-08-02 08:05:00,2026-08-02 08:14:00,failed,permanent,41935,Sunday,8,August,31,2026,9.0,1
TXN100239,C5433,92451.0,debit card,yes bank,51.0,expired card,4.0,2026-05-02 01:18:00,2026-05-02 01:35:00,success,permanent,0,Saturday,1,May,18,2026,17.0,93
TXN100240,C3869,20298.0,credit card,icici,8.0,network error,1.0,2026-02-26 02:28:00,2026-01-05 19:38:00,success,permanent,0,Thursday,2,February,9,2026,-73850.0,158
TXN100241,C1956,67809.0,wallet,pnb,54.0,expired card,2.0,2026-10-29 13:53:00,2026-10-29 14:48:00,success,permanent,0,Thursday,13,October,44,2026,55.0,-88
TXN100242,C9352,55067.0,credit card,canara,55.0,insufficient funds,1.0,2026-09-23 19:22:00,2026-09-23 19:54:00,success,permanent,0,Wednesday,19,September,39,2026,32.0,-52
TXN100243,C6699,55559.0,credit card,pnb,0.0,insufficient funds,3.0,2026-04-13 17:40:00,2026-04-13 18:16:00,success,permanent,0,Monday,17,April,16,2026,36.0,111
TXN100244,C7944,50105.0,credit card,icici,55.0,approved,4.0,2026-05-04 05:28:00,2026-05-04 06:06:00,success,permanent,0,Monday,5,May,19,2026,38.0,91
TXN100245,C5493,47609.0,credit card,bob,54.0,expired card,0.0,2026-07-04 17:22:00,2026-01-05 19:38:00,success,permanent,0,Saturday,17,July,27,2026,-259064.0,29
TXN100246,C5911,43249.0,upi,hdfc,68.0,invalid amount,2.0,2026-09-25 19:40:00,2026-09-25 19:47:00,success,permanent,0,Friday,19,September,39,2026,7.0,-54
TXN100247,C4987,75034.0,debit card,yes bank,54.0,expired card,1.0,2026-11-21 16:24:00,2026-11-21 16:29:00,success,permanent,0,Saturday,16,November,47,2026,5.0,-111
TXN100248,C7015,52318.0,debit card,yes bank,55.0,network error,3.0,2026-01-04 17:28:00,2026-01-05 19:38:00,success,permanent,0,Sunday,17,January,1,2026,1570.0,210
TXN100249,C2218,58248.0,debit card,indusind,55.0,approved,2.0,2026-11-15 03:44:00,2026-11-15 04:43:00,success,permanent,0,Sunday,3,November,46,2026,59.0,-104
TXN100250,C5496,63726.0,wallet,pnb,68.0,system error,0.0,2026-05-13 13:00:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,13,May,20,2026,-183922.0,81
TXN100251,C5735,89315.0,debit card,icici,55.0,approved,0.0,2026-05-08 23:23:00,2026-01-05 19:38:00,success,permanent,0,Friday,23,May,19,2026,-177345.0,86
TXN100252,C5555,69316.0,upi,yes bank,0.0,card declined,1.0,2026-12-02 23:12:00,2026-12-03 00:08:00,success,permanent,0,Wednesday,23,December,49,2026,56.0,-122
TXN100253,C9050,96025.0,upi,indusind,55.0,approved,1.0,2026-03-03 15:33:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,15,March,10,2026,-81835.0,152
TXN100254,C4446,90021.0,net banking,icici,0.0,response timeout,1.0,2026-01-29 08:12:00,2026-01-29 08:49:00,success,permanent,0,Thursday,8,January,5,2026,37.0,186
TXN100255,C2045,50105.0,debit card,hdfc,12.0,invalid amount,4.0,2026-05-17 03:25:00,2026-05-17 04:05:00,success,permanent,0,Sunday,3,May,20,2026,40.0,78
TXN100256,C7893,26898.0,net banking,yes bank,12.0,insufficient funds,1.0,2026-12-11 02:58:00,2026-01-05 19:38:00,success,permanent,0,Friday,2,December,50,2026,-488600.0,-130
TXN100257,C2693,21746.0,wallet,hdfc,51.0,expired card,0.0,2026-01-04 12:49:00,2026-01-05 19:38:00,success,permanent,0,Sunday,12,January,1,2026,1849.0,210
TXN100258,C4436,35012.0,credit card,axis,54.0,expired card,0.0,2026-11-24 05:47:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,5,November,48,2026,-464289.0,-113
TXN100259,C9754,94654.0,net banking,indusind,54.0,card declined,4.0,2026-10-28 11:20:00,2026-10-28 11:47:00,success,permanent,0,Wednesday,11,October,44,2026,27.0,-87
TXN100260,C6895,24080.0,wallet,icici,54.0,card declined,3.0,2026-04-11 18:11:00,2026-04-11 19:01:00,success,permanent,0,Saturday,18,April,15,2026,50.0,113
TXN100261,C4354,72644.0,net banking,pnb,54.0,invalid amount,2.0,2026-07-09 11:32:00,2026-07-09 12:12:00,success,permanent,0,Thursday,11,July,28,2026,40.0,24
TXN100262,C1225,51165.0,credit card,hdfc,0.0,system error,2.0,2026-05-07 18:41:00,2026-05-07 19:05:00,success,permanent,0,Thursday,18,May,19,2026,24.0,87
TXN100263,C5893,21538.0,credit card,indusind,0.0,insufficient funds,4.0,2026-11-03 14:48:00,2026-11-03 15:42:00,failed,permanent,21538,Tuesday,14,November,45,2026,54.0,-93
TXN100264,C8022,96846.0,wallet,indusind,8.0,approved,2.0,2026-08-06 22:43:00,2026-08-06 23:17:00,success,permanent,0,Thursday,22,August,32,2026,34.0,-4
TXN100265,C6600,2253.0,credit card,axis,8.0,card declined,4.0,2026-04-15 05:36:00,2026-04-15 05:55:00,success,permanent,0,Wednesday,5,April,16,2026,19.0,110
TXN100266,C8996,69311.0,debit card,canara,12.0,response timeout,2.0,2026-05-11 10:52:00,2026-05-11 11:11:00,success,permanent,0,Monday,10,May,20,2026,19.0,83
TXN100267,C8683,63320.0,wallet,canara,8.0,invalid amount,2.0,2026-10-30 07:42:00,2026-10-30 08:16:00,success,permanent,0,Friday,7,October,44,2026,34.0,-88
TXN100268,C5642,67117.0,debit card,yes bank,0.0,response timeout,0.0,2026-12-14 21:14:00,2026-01-05 19:38:00,success,permanent,0,Monday,21,December,51,2026,-494016.0,-134
TXN100269,C8679,17376.0,net banking,icici,54.0,invalid amount,3.0,2026-03-03 22:33:00,2026-03-03 23:13:00,success,permanent,0,Tuesday,22,March,10,2026,40.0,152
TXN100270,C9208,74302.0,wallet,axis,55.0,network error,2.0,2026-06-09 02:09:00,2026-06-09 02:49:00,success,permanent,0,Tuesday,2,June,24,2026,40.0,55
TXN100271,C8339,87102.0,wallet,axis,68.0,system error,4.0,2026-09-05 01:21:00,2026-09-05 01:28:00,success,permanent,0,Saturday,1,September,36,2026,7.0,-33
TXN100272,C3205,10482.0,debit card,pnb,55.0,approved,1.0,2026-08-26 23:29:00,2026-08-26 23:50:00,success,permanent,0,Wednesday,23,August,35,2026,21.0,-24
TXN100273,C2069,15139.0,wallet,pnb,0.0,invalid amount,0.0,2026-02-12 00:18:00,2026-01-05 19:38:00,success,permanent,0,Thursday,0,February,7,2026,-53560.0,172
TXN100274,C4444,10195.0,upi,bob,54.0,invalid amount,0.0,2026-01-28 19:15:00,2026-01-05 19:38:00,failed,temporary,0,Wednesday,19,January,5,2026,-33097.0,186
TXN100275,C2060,61135.0,debit card,icici,55.0,card declined,1.0,2026-02-19 08:58:00,2026-02-19 09:16:00,success,permanent,0,Thursday,8,February,8,2026,18.0,165
TXN100276,C3327,1714.0,debit card,canara,68.0,network error,3.0,2026-02-01 00:57:00,2026-01-05 19:38:00,success,permanent,0,Sunday,0,February,5,2026,-37759.0,183
TXN100277,C4420,44906.0,upi,canara,55.0,approved,3.0,2026-03-07 16:59:00,2026-03-07 17:42:00,success,permanent,0,Saturday,16,March,10,2026,43.0,148
TXN100278,C1301,50105.0,net banking,hdfc,96.0,invalid amount,0.0,2026-06-08 17:45:00,2026-01-05 19:38:00,success,permanent,0,Monday,17,June,24,2026,-221647.0,55
TXN100279,C1606,45339.0,wallet,indusind,54.0,expired card,4.0,2026-12-29 16:47:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,16,December,53,2026,-515349.0,-149
TXN100280,C4170,26038.0,wallet,canara,12.0,card declined,0.0,2026-09-21 09:59:00,2026-01-05 19:38:00,success,permanent,0,Monday,9,September,39,2026,-372381.0,-50
TXN100281,C1699,56741.0,wallet,hdfc,54.0,insufficient funds,0.0,2026-02-24 00:59:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,0,February,9,2026,-70881.0,160
TXN100282,C6088,60981.0,wallet,pnb,96.0,approved,1.0,2026-08-23 15:46:00,2026-08-23 15:58:00,success,permanent,0,Sunday,15,August,34,2026,12.0,-21
TXN100283,C1190,63828.0,credit card,icici,54.0,expired card,4.0,2026-08-27 23:47:00,2026-08-28 00:21:00,success,permanent,0,Thursday,23,August,35,2026,34.0,-25
