transaction_id,customer_id,amount,payment_method,bank_name,response_code,response_message,retry_count,transaction_time,retry_time,final_status,failure_type,revenue_lost,transaction_time_year,transaction_time_month,transaction_time_day,transaction_time_dayofweek,transaction_time_hour,transaction_time_minute,transaction_time_quarter,transaction_time_week,transaction_time_is_weekend,transaction_time_is_month_start,transaction_time_is_month_end,days_since_first_txn,customer_name,customer_segment,customer_age,account_created_time,customer_txn_count,transaction_score,risk_tier,customer_total_value,customer_avg_transaction,customer_transaction_count,customer_transaction_std,customer_first_date,customer_last_date,calculated_fee,net_amount,calculated_discount,anomaly_flag,anomaly_severity,risk_level
TXN100062,C2016,28516.0,UPI,Punjab National Bank,0.0,approved,0.0,2026-07-10 02:50:00,2026-01-05 19:38,Success,Permanent,0.0,2026,7,10,4,2,50,3,28,0,0,0,0,Customer C2016,Bronze,69.0,2025-01-01,3,32.89530032671526,Medium,93801.0,31267.0,3,26658.17,2026-07-10 02:50:00,2026-10-25 23:03:00,285.16,28516.0,0.0,Dip,1339126.8164383562,Critical
TXN100063,C8869,50105.0,Credit Card,Punjab National Bank,55.0,invalid amount,0.0,2026-12-08 06:44:00,2026-01-05 19:38,Success,Permanent,0.0,2026,12,8,1,6,44,4,50,0,0,0,79,Customer C8869,Bronze,60.0,2025-01-01,3,45.91706458909274,Medium,139552.0,46517.33,3,6214.02,2026-09-19 09:45:00,2026-12-08 06:44:00,751.5749999999999,47599.75,2505.25,Dip,1317537.8164383562,Critical
TXN100064,C7439,8049.0,Credit Card,Canara Bank,55.0,system error,0.0,2026-08-17 19:16:00,2026-01-05 19:38,Success,Permanent,0.0,2026,8,17,0,19,16,3,34,0,0,0,63,,,,,2,12.550289017341044,Low,58154.0,29077.0,2,29738.08,2026-06-15 08:33:00,2026-08-17 19:16:00,120.735,6841.65,1207.3500000000004,Dip,1359593.8164383562,Critical
TXN100065,C8892,48342.0,Wallet,HDFC Bank,68.0,card declined,4.0,2026-03-28 19:53:00,2026-03-28 20:36,Success,Permanent,0.0,2026,3,28,5,19,53,1,13,1,0,0,0,Customer C8892,Silver,67.0,2025-01-01,2,36.85368182960543,Medium,123733.0,61866.5,2,19126.53,2026-03-28 19:53:00,2026-04-30 10:50:00,1450.26,48342.0,0.0,Dip,1319300.8164383562,Critical
TXN100066,C7863,55096.0,Debit Card,HDFC Bank,54.0,response timeout,1.0,2026-02-05 18:03:00,2026-02-05 18:20,Success,Permanent,0.0,2026,2,5,3,18,3,1,6,0,0,0,0,Customer C7863,Silver,21.0,2025-01-01,1,32.927469213370195,Medium,55096.0,55096.0,1,,2026-02-05 18:03:00,2026-02-05 18:03:00,1101.92,46831.6,8264.400000000001,Dip,1312546.8164383562,Critical
TXN100067,C8916,55700.0,Wallet,Punjab National Bank,0.0,invalid amount,2.0,2026-10-06 10:00:00,2026-01-05 19:38,Success,Permanent,0.0,2026,10,6,1,10,0,4,41,0,0,0,0,Customer C8916,Bronze,22.0,2025-01-01,1,33.291781854737366,Medium,55700.0,55700.0,1,,2026-10-06 10:00:00,2026-10-06 10:00:00,1671.0,55700.0,0.0,Dip,1311942.8164383562,Critical
TXN100068,C9529,50105.0,Credit Card,IndusInd Bank,54.0,card declined,1.0,2026-05-11 15:18:00,2026-05-11 15:54,Success,Permanent,0.0,2026,5,11,0,15,18,2,20,0,0,0,0,Customer C9529,Silver,21.0,2025-01-01,3,45.91706458909274,Medium,179960.0,59986.67,3,27850.87,2026-05-11 15:18:00,2026-07-15 13:50:00,751.5749999999999,47599.75,2505.25,Dip,1317537.8164383562,Critical
TXN100069,C1878,92947.0,Credit Card,Bank of Baroda,51.0,insufficient funds,3.0,2026-03-12 15:46:00,2026-03-12 16:19,Success,Permanent,0.0,2026,3,12,3,15,46,1,11,0,0,0,0,Customer C1878,Silver,53.0,2025-01-01,1,55.75792912792159,Medium,92947.0,92947.0,1,,2026-03-12 15:46:00,2026-03-12 15:46:00,1394.205,83652.3,9294.699999999997,Dip,1274695.8164383562,Critical
TXN100070,C5887,28121.0,Net Banking,Canara Bank,8.0,network error,3.0,2026-12-23 16:43:00,2026-12-23 17:40,Success,Permanent,0.0,2026,12,23,2,16,43,4,52,0,0,0,342,Customer C5887,Bronze,62.0,2025-01-01,3,32.65704950992712,Medium,172673.0,57557.67,3,32451.42,2026-01-14 22:32:00,2026-12-23 16:43:00,703.0250000000001,23902.85,4218.1500000000015,Dip,1339521.8164383562,Critical
TXN100071,C5859,64825.0,Credit Card,Axis Bank,55.0,card declined,1.0,2026-09-23 03:37:00,2026-01-05 19:38,Success,Permanent,0.0,2026,9,23,2,3,37,3,39,0,0,0,0,Customer C5859,Bronze,33.0,2025-01-01,2,46.79567730585574,Medium,137974.0,68987.0,2,5885.96,2026-09-23 03:37:00,2026-12-14 19:33:00,972.375,55101.25,9723.75,Dip,1302817.8164383562,Critical
TXN100072,C7331,58271.0,Credit Card,HDFC Bank,54.0,invalid amount,1.0,2026-08-17 08:42:00,2026-08-17 09:25,Success,Permanent,0.0,2026,8,17,0,8,42,3,34,0,0,0,0,Customer C7331,Silver,42.0,2025-01-01,3,50.842523247047,Medium,149738.0,49912.67,3,7303.96,2026-08-17 08:42:00,2026-11-27 18:17:00,874.0649999999999,49530.35,8740.650000000001,Dip,1309371.8164383562,Critical
TXN100073,C9571,15190.0,Wallet,HDFC Bank,54.0,approved,4.0,2026-07-18 08:28:00,2026-07-18 08:54,Success,Permanent,0.0,2026,7,18,5,8,28,3,29,1,0,0,0,Customer C9571,Silver,31.0,2025-01-01,1,8.857501884895704,Low,15190.0,15190.0,1,,2026-07-18 08:28:00,2026-07-18 08:28:00,455.7,12911.5,2278.5,Dip,1352452.8164383562,Critical
TXN100074,C9684,11456.0,UPI,Canara Bank,68.0,invalid amount,0.0,2026-05-30 04:56:00,2026-01-05 19:38,Failed,Permanent,0.0,2026,5,30,5,4,56,2,22,1,0,0,0,Customer C9684,Gold,28.0,2025-01-01,4,30.605277707966827,Medium,156310.0,39077.5,4,37048.63,2026-05-30 04:56:00,2026-10-12 08:48:00,114.56,11456.0,0.0,Dip,1356186.8164383562,Critical
TXN100075,C8208,37033.0,Net Banking,Axis Bank,12.0,network error,3.0,2026-10-13 00:46:00,2026-10-13 01:23,Success,Permanent,0.0,2026,10,13,1,0,46,4,42,0,0,0,0,Customer C8208,Bronze,46.0,2025-01-01,1,22.03247046996733,Low,37033.0,37033.0,1,,2026-10-13 00:46:00,2026-10-13 00:46:00,925.825,37033.0,0.0,Dip,1330609.8164383562,Critical
TXN100076,C6276,56734.0,Net Banking,Canara Bank,68.0,card declined,1.0,2026-01-22 09:15:00,2026-01-22 10:08,Success,Permanent,0.0,2026,1,22,3,9,15,1,4,0,0,0,0,Customer C6276,Silver,51.0,2025-01-01,2,41.91545614475999,Medium,134515.0,67257.5,2,14882.48,2026-01-22 09:15:00,2026-02-28 20:48:00,1418.3500000000001,56734.0,0.0,Dip,1310908.8164383562,Critical
TXN100077,C3062,57401.0,UPI,ICICI Bank,54.0,expired card,2.0,2026-03-08 13:09:00,2026-03-08 14:00,Failed,Temporary,0.0,2026,3,8,6,13,9,1,10,1,0,0,35,Customer C3062,Bronze,39.0,2025-01-01,2,42.31776828348831,Medium,74586.0,37293.0,2,28437.01,2026-02-01 01:18:00,2026-03-08 13:09:00,574.01,51660.9,5740.0999999999985,Dip,1310241.8164383562,Critical
TXN100078,C1064,66766.0,Wallet,HDFC Bank,51.0,card declined,4.0,2026-09-30 23:10:00,2026-09-30 23:14,Success,Permanent,0.0,2026,9,30,2,23,10,3,40,0,0,1,0,Customer C1064,Bronze,31.0,2025-01-01,2,47.966423724553906,Medium,119951.0,59975.5,2,9603.22,2026-09-30 23:10:00,2026-10-10 06:53:00,2002.98,66766.0,0.0,Dip,1300876.8164383562,Critical
TXN100079,C9006,88925.0,Net Banking,Yes Bank,12.0,response timeout,0.0,2026-09-30 00:50:00,2026-01-05 19:38,Success,Permanent,0.0,2026,9,30,2,0,50,3,40,0,0,1,0,Customer C9006,Bronze,73.0,2025-01-01,1,53.33199296305604,Medium,88925.0,88925.0,1,,2026-09-30 00:50:00,2026-09-30 00:50:00,2223.125,80032.5,8892.5,Dip,1278717.8164383562,Critical
TXN100080,C3568,70215.0,UPI,Punjab National Bank,54.0,response timeout,1.0,2026-04-18 22:37:00,2026-04-18 23:18,Success,Permanent,0.0,2026,4,18,5,22,37,2,16,1,0,0,48,Customer C3568,Bronze,41.0,2025-01-01,4,66.04674541342047,High,173533.0,43383.25,4,38133.81,2026-03-01 04:45:00,2026-09-22 17:14:00,702.15,70215.0,0.0,Dip,1297427.8164383562,Critical
TXN100081,C6463,38070.0,Wallet,Axis Bank,96.0,approved,0.0,2026-09-30 12:41:00,2026-01-05 19:38,Failed,Permanent,38070.0,2026,9,30,2,12,41,3,40,0,0,1,126,Customer C6463,Bronze,56.0,2025-01-01,5,54.6579542598643,Medium,229638.0,45927.6,5,30478.55,2026-05-26 15:17:00,2026-10-03 08:20:00,1142.1,32359.5,5710.5,Dip,1329572.8164383562,Critical
TXN100082,C3027,72798.0,Wallet,IndusInd Bank,96.0,insufficient funds,1.0,2026-10-02 17:32:00,2026-10-02 18:24,Success,Permanent,0.0,2026,10,2,4,17,32,4,40,0,0,0,0,Customer C3027,Bronze,43.0,2025-01-01,1,43.60472480522744,Medium,72798.0,72798.0,1,,2026-10-02 17:32:00,2026-10-02 17:32:00,2183.94,61878.299999999996,10919.700000000004,Dip,1294844.8164383562,Critical
TXN100083,C3695,23934.0,Credit Card,Bank of Baroda,68.0,response timeout,2.0,2026-09-15 11:24:00,2026-09-15 11:25,Failed,Permanent,23934.0,2026,9,15,1,11,24,3,38,0,0,0,0,Customer C3695,Silver,60.0,2025-01-01,1,14.131590851972856,Low,23934.0,23934.0,1,,2026-09-15 11:24:00,2026-09-15 11:24:00,359.01,20343.899999999998,3590.100000000002,Dip,1343708.8164383562,Critical
TXN100084,C6258,66702.0,UPI,Canara Bank,0.0,insufficient funds,3.0,2026-10-06 10:04:00,2026-01-05 19:38,Success,Permanent,0.0,2026,10,6,1,10,4,4,41,0,0,0,154,Customer C6258,Silver,53.0,2025-01-01,2,47.92782106056798,Medium,93925.0,46962.5,2,27915.87,2026-05-05 09:43:00,2026-10-06 10:04:00,667.02,60031.8,6670.199999999997,Dip,1300940.8164383562,Critical
TXN100085,C6618,80099.0,Wallet,ICICI Bank,96.0,approved,3.0,2026-01-11 03:28:00,2026-01-11 04:19,Success,Permanent,0.0,2026,1,11,6,3,28,1,2,1,0,0,0,Customer C6618,Bronze,56.0,2025-01-01,3,64.00844433274693,High,144801.0,48267.0,3,27988.46,2026-01-11 03:28:00,2026-12-19 11:19:00,2402.97,72089.1,8009.899999999994,Dip,1287543.8164383562,Critical
TXN100086,C7736,50105.0,Net Banking,ICICI Bank,8.0,expired card,4.0,2026-05-06 17:17:00,2026-05-06 17:47,Success,Permanent,0.0,2026,5,6,2,17,17,2,19,0,0,0,0,Customer C7736,Gold,33.0,2025-01-01,1,29.917064589092735,Low,50105.0,50105.0,1,,2026-05-06 17:17:00,2026-05-06 17:17:00,1252.625,50105.0,0.0,Dip,1317537.8164383562,Critical
TXN100087,C1391,39970.0,Wallet,Canara Bank,68.0,insufficient funds,0.0,2026-02-26 05:26:00,2026-01-05 19:38,Success,Permanent,0.0,2026,2,26,3,5,26,1,9,0,0,0,0,Customer C1391,Bronze,55.0,2025-01-01,2,31.803970846946473,Medium,62352.0,31176.0,2,12436.59,2026-02-26 05:26:00,2026-03-21 21:24:00,1199.1,33974.5,5995.5,Dip,1327672.8164383562,Critical
TXN100088,C6892,49121.0,Wallet,IndusInd Bank,8.0,approved,3.0,2026-07-17 03:26:00,2026-07-17 03:27,Success,Permanent,0.0,2026,7,17,4,3,26,3,29,0,0,0,0,Customer C6892,Bronze,49.0,2025-01-01,2,37.32354863030912,Medium,128779.0,64389.5,2,21592.92,2026-07-17 03:26:00,2026-10-11 08:39:00,1473.6299999999999,49121.0,0.0,Dip,1318521.8164383562,Critical
TXN100089,C4561,38497.0,Wallet,HDFC Bank,12.0,card declined,4.0,2026-07-22 05:08:00,2026-07-22 05:46,Success,Permanent,0.0,2026,7,22,2,5,8,3,30,0,0,0,184,Customer C4561,Silver,23.0,2025-01-01,4,46.915506408645385,Medium,193600.0,48400.0,4,33804.98,2026-01-18 06:09:00,2026-07-22 05:08:00,1154.9099999999999,36572.15,1924.8499999999985,Dip,1329145.8164383562,Critical
TXN100090,C7184,98305.0,Wallet,Axis Bank,8.0,response timeout,0.0,2026-11-29 17:46:00,2026-01-05 19:38,Success,Permanent,0.0,2026,11,29,6,17,46,4,48,1,0,0,28,Customer C7184,Bronze,51.0,2025-01-01,2,66.98969590349336,High,187869.0,93934.5,2,6180.82,2026-11-01 07:50:00,2026-11-29 17:46:00,2949.15,98305.0,0.0,Dip,1269337.8164383562,Critical
TXN100091,C4099,28891.0,UPI,Punjab National Bank,8.0,card declined,3.0,2026-03-06 23:22:00,2026-03-06 23:23,Success,Permanent,0.0,2026,3,6,4,23,22,1,10,0,0,0,0,Customer C4099,Bronze,73.0,2025-01-01,1,17.12148781100779,Low,28891.0,28891.0,1,,2026-03-06 23:22:00,2026-03-06 23:22:00,288.91,24557.35,4333.6500000000015,Dip,1338751.8164383562,Critical
TXN100092,C7278,3026.0,Wallet,Yes Bank,96.0,approved,0.0,2026-10-20 21:26:00,2026-01-05 19:38,Success,Permanent,0.0,2026,10,20,1,21,26,4,43,0,0,0,0,Customer C7278,Bronze,25.0,2025-01-01,2,9.520583061070623,Low,3618.0,1809.0,2,1721.1,2026-10-20 02:57:00,2026-10-20 21:26:00,90.78,2723.4,302.5999999999999,Dip,1364616.8164383562,Critical
TXN100093,C9392,98704.0,Credit Card,Yes Bank,54.0,card declined,1.0,2026-10-31 23:46:00,2026-10-31 23:55,Success,Permanent,0.0,2026,10,31,5,23,46,4,44,1,0,1,293,Customer C9392,Bronze,47.0,2025-01-01,2,67.23035938678059,High,110297.0,55148.5,2,61596.78,2026-01-11 06:38:00,2026-10-31 23:46:00,1480.56,98704.0,0.0,Dip,1268938.8164383562,Critical
TXN100094,C4104,50790.0,Credit Card,Axis Bank,51.0,expired card,1.0,2026-07-27 05:52:00,2026-07-27 06:47,Success,Permanent,0.0,2026,7,27,0,5,52,3,31,0,0,0,193,Customer C4104,Silver,44.0,2025-01-01,3,46.3302337270671,Medium,225449.0,75149.67,3,21275.16,2026-01-15 01:05:00,2026-11-09 09:41:00,761.85,50790.0,0.0,Dip,1316852.8164383562,Critical
TXN100095,C8215,16409.0,UPI,ICICI Bank,8.0,insufficient funds,2.0,2026-03-04 15:00:00,2026-03-04 15:55,Success,Permanent,0.0,2026,3,4,2,15,0,1,10,0,0,0,0,Customer C8215,Bronze,24.0,2025-01-01,1,9.592762000502638,Low,16409.0,16409.0,1,,2026-03-04 15:00:00,2026-03-04 15:00:00,164.09,13947.65,2461.3500000000004,Dip,1351233.8164383562,Critical
TXN100096,C3454,73932.0,Net Banking,Bank of Baroda,54.0,approved,4.0,2026-09-14 00:09:00,2026-09-14 00:47,Success,Permanent,0.0,2026,9,14,0,0,9,3,38,0,0,0,177,Customer C3454,Bronze,44.0,2025-01-01,3,60.28871575772807,High,222891.0,74297.0,3,24376.55,2026-03-20 23:30:00,2026-12-07 11:09:00,1848.3000000000002,66538.8,7393.199999999997,Dip,1293710.8164383562,Critical
TXN100097,C9996,52071.0,Credit Card,HDFC Bank,12.0,response timeout,2.0,2026-01-06 08:44:00,2026-01-05 19:38,Success,Permanent,0.0,2026,1,6,1,8,44,1,2,0,0,0,0,Customer C9996,Bronze,42.0,2025-01-01,3,47.10289017341041,Medium,157341.0,52447.0,3,37107.43,2026-01-06 08:44:00,2026-12-26 14:11:00,781.0649999999999,52071.0,0.0,Dip,1315571.8164383562,Critical
TXN100098,C3731,11778.0,Net Banking,Yes Bank,54.0,system error,2.0,2026-06-01 05:08:00,2026-06-01 05:47,Success,Permanent,0.0,2026,6,1,0,5,8,2,23,0,1,0,0,,,,,3,22.79949736114602,Low,86320.0,28773.33,3,23429.98,2026-06-01 05:08:00,2026-11-09 02:44:00,294.45,10011.3,1766.7000000000007,Dip,1355864.8164383562,Critical
TXN100099,C9154,64765.0,Net Banking,Axis Bank,0.0,card declined,0.0,2026-06-10 14:37:00,2026-01-05 19:38,Success,Permanent,0.0,2026,6,10,2,14,37,2,24,0,0,0,100,Customer C9154,Bronze,63.0,2025-01-01,2,46.75948730836894,Medium,72562.0,36281.0,2,40282.46,2026-03-02 04:59:00,2026-06-10 14:37:00,1619.125,58288.5,6476.5,Dip,1302877.8164383562,Critical
TXN100100,C6056,91587.0,Net Banking,Axis Bank,96.0,expired card,0.0,2026-12-12 06:09:00,2026-01-05 19:38,Success,Permanent,0.0,2026,12,12,5,6,9,4,50,1,0,0,0,Customer C6056,Silver,58.0,2025-01-01,1,54.93762251822065,Medium,91587.0,91587.0,1,,2026-12-12 06:09:00,2026-12-12 06:09:00,2289.675,91587.0,0.0,Dip,1276055.8164383562,Critical
TXN100101,C9110,25798.0,Debit Card,ICICI Bank,54.0,network error,0.0,2026-05-26 03:40:00,2026-01-05 19:38,Success,Permanent,0.0,2026,5,26,1,3,40,2,22,0,0,0,0,Customer C9110,Bronze,32.0,2025-01-01,1,15.255893440562954,Low,25798.0,25798.0,1,,2026-05-26 03:40:00,2026-05-26 03:40:00,515.96,23218.2,2579.7999999999993,Dip,1341844.8164383562,Critical
TXN100102,C4840,57464.0,UPI,Yes Bank,55.0,system error,0.0,2026-08-23 07:24:00,2026-01-05 19:38,Success,Permanent,0.0,2026,8,23,6,7,24,3,34,1,0,0,111,Customer C4840,Bronze,42.0,2025-01-01,2,42.355767780849455,Medium,65790.0,32895.0,2,34745.81,2026-05-03 15:14:00,2026-08-23 07:24:00,574.64,57464.0,0.0,Dip,1310178.8164383562,Critical
TXN100103,C2028,75757.0,Debit Card,Axis Bank,8.0,approved,4.0,2026-08-27 04:03:00,2026-08-27 04:17,Success,Permanent,0.0,2026,8,27,3,4,3,3,35,0,0,0,0,Customer C2028,Bronze,39.0,2025-01-01,1,45.389494847951745,Medium,75757.0,75757.0,1,,2026-08-27 04:03:00,2026-08-27 04:03:00,1515.14,75757.0,0.0,Dip,1291885.8164383562,Critical
TXN100104,C8385,51597.0,Wallet,ICICI Bank,12.0,approved,2.0,2026-12-29 07:01:00,2026-12-29 07:40,Success,Permanent,0.0,2026,12,29,1,7,1,4,53,0,0,0,281,Customer C8385,Bronze,35.0,2025-01-01,3,46.81698919326464,Medium,148029.0,49343.0,3,30164.23,2026-03-22 15:19:00,2026-12-29 07:01:00,1547.9099999999999,49017.149999999994,2579.850000000006,Dip,1316045.8164383562,Critical
TXN100105,C1502,70522.0,Debit Card,Axis Bank,54.0,expired card,0.0,2026-09-01 06:49:00,2026-01-05 19:38,Failed,Temporary,0.0,2026,9,1,1,6,49,3,36,0,1,0,0,Customer C1502,Bronze,29.0,2025-01-01,2,50.231917567227946,Medium,100319.0,50159.5,2,28796.92,2026-09-01 06:49:00,2026-10-11 08:42:00,1410.44,63469.8,7052.199999999997,Dip,1297120.8164383562,Critical
TXN100106,C7910,50497.0,Net Banking,IndusInd Bank,54.0,expired card,1.0,2026-10-27 23:53:00,2026-10-28 00:16,Success,Permanent,0.0,2026,10,27,1,23,53,4,44,0,0,0,127,Customer C7910,Bronze,40.0,2025-01-01,2,38.15350590600654,Medium,132841.0,66420.5,2,22519.23,2026-06-22 19:18:00,2026-10-27 23:53:00,1262.4250000000002,45447.3,5049.699999999997,Dip,1317145.8164383562,Critical
TXN100107,C7938,61532.0,Credit Card,Axis Bank,68.0,approved,4.0,2026-09-20 03:00:00,2026-09-20 03:35,Failed,Permanent,61532.0,2026,9,20,6,3,0,3,38,1,0,0,120,Customer C7938,Gold,68.0,2025-01-01,3,52.809449610454884,Medium,149187.0,49729.0,3,21033.29,2026-05-22 20:29:00,2026-09-20 03:00:00,922.98,55378.8,6153.199999999997,Dip,1306110.8164383562,Critical
TXN100108,C5488,81955.0,Credit Card,IndusInd Bank,51.0,insufficient funds,4.0,2026-10-13 15:33:00,2026-10-13 16:09,Success,Permanent,0.0,2026,10,13,1,15,33,4,42,0,0,0,0,Customer C5488,Bronze,62.0,2025-01-01,1,49.12792158833878,Medium,81955.0,81955.0,1,,2026-10-13 15:33:00,2026-10-13 15:33:00,1229.325,81955.0,0.0,Dip,1285687.8164383562,Critical
TXN100109,C1206,18530.0,UPI,Axis Bank,8.0,system error,0.0,2026-02-27 05:00:00,2026-01-05 19:38,Failed,Permanent,0.0,2026,2,27,4,5,0,1,9,0,0,0,0,Customer C1206,Silver,56.0,2025-01-01,2,18.87207841166122,Low,93658.0,46829.0,2,40020.83,2026-02-27 05:00:00,2026-12-10 20:25:00,185.3,16677.0,1853.0,Dip,1349112.8164383562,Critical
TXN100110,C6134,74051.0,Debit Card,HDFC Bank,12.0,invalid amount,4.0,2026-03-31 06:30:00,2026-03-31 07:16,Failed,Unknown,0.0,2026,3,31,1,6,30,1,14,0,0,1,0,Customer C6134,Bronze,42.0,2025-01-01,2,52.360492586076916,Medium,147389.0,73694.5,2,504.17,2026-03-31 06:30:00,2026-11-20 20:34:00,1481.02,66645.90000000001,7405.099999999991,Dip,1293591.8164383562,Critical
TXN100111,C6977,48153.0,Wallet,Canara Bank,54.0,approved,1.0,2026-07-09 07:39:00,2026-01-05 19:38,Failed,Unknown,0.0,2026,7,9,3,7,39,3,28,0,0,0,145,Customer C6977,Bronze,27.0,2025-01-01,3,44.73968333752199,Medium,193649.0,64549.67,3,20633.44,2026-02-13 22:38:00,2026-12-02 01:15:00,1444.59,45745.35,2407.6500000000015,Dip,1319489.8164383562,Critical
TXN100112,C8721,96364.0,Credit Card,Axis Bank,96.0,response timeout,1.0,2026-03-07 10:44:00,2026-03-07 11:28,Success,Permanent,0.0,2026,3,7,5,10,44,1,10,1,0,0,0,Customer C8721,Bronze,47.0,2025-01-01,1,57.81894948479517,Medium,96364.0,96364.0,1,,2026-03-07 10:44:00,2026-03-07 10:44:00,1445.46,91545.8,4818.199999999997,Dip,1271278.8164383562,Critical
TXN100113,C8035,51932.0,Debit Card,Axis Bank,54.0,system error,1.0,2026-02-21 08:37:00,2026-02-21 09:32,Success,Permanent,0.0,2026,2,21,5,8,37,1,8,1,0,0,0,Customer C8035,Gold,27.0,2025-01-01,2,39.01905001256597,Medium,74761.0,37380.5,2,20578.93,2026-02-21 08:37:00,2026-04-12 06:12:00,1038.64,44142.2,7789.800000000003,Dip,1315710.8164383562,Critical
TXN100114,C2484,65473.0,Credit Card,Axis Bank,8.0,card declined,2.0,2026-12-16 22:52:00,2026-01-05 19:38,Failed,Temporary,0.0,2026,12,16,2,22,52,4,51,0,0,0,0,Customer C2484,Bronze,51.0,2025-01-01,1,39.186529278713245,Medium,65473.0,65473.0,1,,2026-12-16 22:52:00,2026-12-16 22:52:00,982.0949999999999,65473.0,0.0,Dip,1302169.8164383562,Critical
TXN100115,C8858,48171.0,Wallet,ICICI Bank,51.0,approved,3.0,2026-07-27 03:22:00,2026-07-27 04:11,Failed,Temporary,0.0,2026,7,27,0,3,22,3,31,0,0,0,0,Customer C8858,Bronze,63.0,2025-01-01,1,28.750540336768033,Low,48171.0,48171.0,1,,2026-07-27 03:22:00,2026-07-27 03:22:00,1445.1299999999999,43353.9,4817.0999999999985,Dip,1319471.8164383562,Critical
TXN100116,C1863,19671.0,Net Banking,Canara Bank,96.0,expired card,2.0,2026-10-16 21:38:00,2026-10-16 22:07,Success,Permanent,0.0,2026,10,16,4,21,38,4,42,0,0,0,0,Customer C1863,Bronze,30.0,2025-01-01,1,11.56029153053531,Low,19671.0,19671.0,1,,2026-10-16 21:38:00,2026-10-16 21:38:00,491.77500000000003,16720.35,2950.6500000000015,Dip,1347971.8164383562,Critical
TXN100117,C3790,56192.0,Credit Card,Axis Bank,55.0,expired card,4.0,2026-01-04 13:45:00,2026-01-04 14:39,Success,Permanent,0.0,2026,1,4,6,13,45,1,1,1,0,0,0,Customer C3790,Bronze,71.0,2025-01-01,2,41.58853983412918,Medium,70709.0,35354.5,2,29468.68,2026-01-04 13:45:00,2026-07-10 06:08:00,842.88,50572.8,5619.199999999997,Dip,1311450.8164383562,Critical
TXN100118,C8408,61844.0,Credit Card,Canara Bank,68.0,network error,2.0,2026-07-26 16:30:00,2026-07-26 16:52,Success,Permanent,0.0,2026,7,26,6,16,30,3,30,1,0,0,0,Customer C8408,Bronze,46.0,2025-01-01,1,36.99763759738627,Medium,61844.0,61844.0,1,,2026-07-26 16:30:00,2026-07-26 16:30:00,927.66,61844.0,0.0,Dip,1305798.8164383562,Critical
TXN100119,C9755,21826.0,Wallet,HDFC Bank,8.0,invalid amount,4.0,2026-10-22 02:21:00,2026-10-22 02:59,Success,Permanent,0.0,2026,10,22,3,2,21,4,43,0,0,0,0,Customer C9755,Bronze,55.0,2025-01-01,1,12.860115606936414,Low,21826.0,21826.0,1,,2026-10-22 02:21:00,2026-10-22 02:21:00,654.78,18552.1,3273.9000000000015,Dip,1345816.8164383562,Critical
TXN100120,C6116,31288.0,Net Banking,ICICI Bank,54.0,approved,1.0,2026-12-08 02:17:00,2026-12-08 02:46,Pending,Permanent,0.0,2026,12,8,1,2,17,4,50,0,0,0,0,Customer C6116,Bronze,58.0,2025-01-01,1,18.56727821060568,Low,31288.0,31288.0,1,,2026-12-08 02:17:00,2026-12-08 02:17:00,782.2,31288.0,0.0,Dip,1336354.8164383562,Critical
TXN100121,C7019,33571.0,Wallet,IndusInd Bank,55.0,system error,2.0,2026-06-30 02:50:00,2026-06-30 03:03,Failed,Unknown,0.0,2026,6,30,1,2,50,2,27,0,0,1,164,Customer C7019,Bronze,62.0,2025-01-01,3,35.94430761497864,Medium,98149.0,32716.33,3,19026.4,2026-01-16 18:15:00,2026-06-30 02:50:00,1007.13,28535.35,5035.6500000000015,Dip,1334071.8164383562,Critical
TXN100122,C2757,71060.0,UPI,Punjab National Bank,68.0,insufficient funds,4.0,2026-03-31 03:20:00,2026-03-31 04:05,Success,Permanent,0.0,2026,3,31,1,3,20,1,14,0,0,1,0,Customer C2757,Silver,26.0,2025-01-01,3,58.55642121135964,Medium,159558.0,53186.0,3,37183.21,2026-03-31 03:20:00,2026-11-14 03:55:00,710.6,67507.0,3553.0,Dip,1296582.8164383562,Critical
TXN100123,C8574,57992.0,Wallet,ICICI Bank,54.0,response timeout,0.0,2026-06-25 23:48:00,2026-01-05 19:38,Success,Permanent,0.0,2026,6,25,3,23,48,2,26,0,0,0,164,Customer C8574,Bronze,30.0,2025-01-01,3,50.67423975873335,Medium,179823.0,59941.0,3,1954.52,2026-01-12 00:49:00,2026-11-23 00:12:00,1739.76,52192.8,5799.199999999997,Dip,1309650.8164383562,Critical
TXN100124,C7374,35899.0,Debit Card,IndusInd Bank,8.0,approved,3.0,2026-03-12 04:30:00,2026-03-12 04:35,Success,Permanent,0.0,2026,3,12,3,4,30,1,11,0,0,0,0,Customer C7374,Bronze,54.0,2025-01-01,1,21.3484795174667,Low,35899.0,35899.0,1,,2026-03-12 04:30:00,2026-03-12 04:30:00,717.98,32309.100000000002,3589.899999999998,Dip,1331743.8164383562,Critical
TXN100125,C7892,50105.0,Debit Card,Bank of Baroda,55.0,response timeout,1.0,2026-07-26 14:01:00,2026-07-26 14:56,Success,Permanent,0.0,2026,7,26,6,14,1,3,30,1,0,0,0,Customer C7892,Bronze,31.0,2025-01-01,2,37.91706458909274,Medium,51428.0,25714.0,2,34494.08,2026-07-26 14:01:00,2026-12-15 20:26:00,1002.1,50105.0,0.0,Dip,1317537.8164383562,Critical
