Transaction_ID,Customer_ID,Amount,Payment_Method,Bank_Name,Response_Code,Response_Message,Retry_Count,Transaction_Time,Retry_Time,Final_Status,Failure_Type,Revenue_Lost
TXN100199,C2734,26457.0,Net Banking,Axis,54.0,Expired Card,0.0,2026-01-03 15:54,,Failed,Permanent,26457
TXN100200,C2843,32376.0,Net Banking,Axis,54.0,Invalid Amount,1.0,2026-05-21 11:22,2026-05-21 12:13,Success,No Failure,0
TXN100201,C9680,15317.0,Wallet,HDFC,96.0,Approved,1.0,2026-07-05 16:07,2026-07-05 16:31,Success,No Failure,0
TXN100202,C3976,48932.0,Wallet,Axis,68.0,Response Timeout,3.0,2026-03-07 06:50,2026-03-07 07:07,Failed,Temporary,0
TXN100203,C2959,21004.0,Net Banking,BOB,12.0,Insufficient Funds,1.0,2026-10-05 03:44,2026-10-05 04:10,Success,No Failure,0
TXN100204,C6759,21550.0,Net Banking,HDFC,0.0,Expired Card,3.0,2026-05-05 05:53,2026-05-05 06:08,Success,No Failure,0
TXN100205,C7694,93667.0,Debit Card,HDFC,0.0,Insufficient Funds,4.0,2026-09-26 18:00,2026-09-26 18:14,Success,No Failure,0
TXN100206,C3385,58232.0,UPI,Yes Bank,51.0,System Error,3.0,2026-05-18 18:19,2026-05-18 18:46,Success,No Failure,0
TXN100207,C5736,7340.0,Debit Card,PNB,12.0,Invalid Amount,2.0,2026-07-16 02:59,2026-07-16 03:29,Success,No Failure,0
TXN100208,C2802,31940.0,Debit Card,Yes Bank,68.0,Expired Card,3.0,2026-10-31 17:54,2026-10-31 18:01,Success,No Failure,0
TXN100209,C9155,2889.0,Wallet,Axis,96.0,Approved,2.0,2026-12-26 07:52,2026-12-26 08:24,Failed,Permanent,0
TXN100210,C9120,66799.0,Net Banking,IndusInd,51.0,Card Declined,0.0,2026-02-11 12:30,,Success,No Failure,0
TXN100211,C7616,50105.0,UPI,ICICI,12.0,Network Error,2.0,2026-02-13 11:36,2026-02-13 12:17,Success,No Failure,0
TXN100212,C6534,50529.0,UPI,Axis,96.0,Insufficient Funds,1.0,2026-03-13 23:59,2026-03-14 00:04,Success,No Failure,0
TXN100213,C5061,54450.0,Debit Card,ICICI,68.0,System Error,0.0,2026-08-03 14:18,,Success,No Failure,0
TXN100214,C1262,76554.0,Credit Card,BOB,8.0,System Error,4.0,2026-08-16 23:49,2026-08-17 00:17,Success,No Failure,0
TXN100215,C7287,62242.0,Wallet,HDFC,54.0,Card Declined,1.0,2026-04-28 01:34,2026-04-28 02:28,Success,No Failure,0
TXN100216,C9815,45715.0,Net Banking,Canara,54.0,Invalid Amount,0.0,2026-08-23 12:42,,Success,No Failure,0
TXN100217,C3049,55976.0,Wallet,IndusInd,54.0,Network Error,0.0,2026-11-15 14:29,,Success,No Failure,0
TXN100218,C6423,60268.0,Debit Card,ICICI,54.0,Approved,2.0,2026-07-14 06:26,2026-07-14 07:01,Failed,Temporary,0
TXN100219,C5548,46729.0,Credit Card,Axis,68.0,Expired Card,3.0,2026-01-26 14:27,2026-01-26 14:54,Success,No Failure,0
TXN100220,C4108,63083.0,Credit Card,IndusInd,51.0,Expired Card,1.0,2026-03-05 21:49,2026-03-05 22:19,Success,No Failure,0
TXN100221,C8158,73469.0,Debit Card,BOB,51.0,Insufficient Funds,1.0,2026-08-14 01:09,2026-08-14 01:39,Success,No Failure,0
TXN100222,C8400,38094.0,UPI,Axis,12.0,Response Timeout,2.0,2026-06-05 15:01,2026-06-05 15:31,Success,No Failure,0
TXN100223,C4170,28690.0,Credit Card,ICICI,54.0,System Error,2.0,2026-05-06 07:31,2026-05-06 08:01,Success,No Failure,0
TXN100224,C3255,50105.0,Net Banking,Yes Bank,8.0,Card Declined,3.0,2026-09-21 19:50,2026-09-21 20:34,Success,No Failure,0
TXN100225,C2154,70679.0,UPI,Canara,12.0,Network Error,4.0,2026-08-21 18:15,2026-08-21 18:26,Success,No Failure,0
TXN100226,C5499,71479.0,Credit Card,Axis,68.0,Insufficient Funds,2.0,2026-05-28 02:57,2026-05-28 03:03,Success,No Failure,0
TXN100227,C7295,63972.0,Credit Card,Axis,68.0,Card Declined,3.0,2026-11-12 08:08,2026-11-12 08:56,Failed,Unknown,0
TXN100228,C7197,31846.0,UPI,ICICI,54.0,Expired Card,4.0,2026-09-13 13:45,2026-09-13 13:51,Success,No Failure,0
TXN100229,C2648,77624.0,UPI,ICICI,51.0,Network Error,4.0,2026-08-11 10:09,2026-08-11 10:33,Success,No Failure,0
TXN100230,C6539,18442.0,Wallet,Canara,54.0,Card Declined,4.0,2026-01-27 12:52,2026-01-27 13:22,Failed,Unknown,0
TXN100231,C5199,67643.0,Credit Card,HDFC,55.0,Card Declined,2.0,2026-04-29 04:30,2026-04-29 05:00,Failed,Permanent,67643
TXN100232,C9445,2516.0,Wallet,BOB,51.0,Approved,0.0,2026-07-29 01:53,,Failed,Permanent,2516
TXN100233,C3557,46809.0,Net Banking,IndusInd,68.0,Card Declined,3.0,2026-03-17 23:39,2026-03-18 00:35,Success,No Failure,0
TXN100234,C6592,16248.0,Wallet,Axis,68.0,Insufficient Funds,4.0,2026-09-21 16:17,2026-09-21 16:45,Success,No Failure,0
TXN100235,C1098,12326.0,UPI,HDFC,8.0,Response Timeout,2.0,2026-01-26 12:52,2026-01-26 13:17,Success,No Failure,0
TXN100236,C3200,50105.0,Credit Card,Axis,12.0,System Error,1.0,2026-05-18 11:37,2026-05-18 11:50,Success,No Failure,0
TXN100237,C3961,70509.0,UPI,PNB,68.0,Network Error,2.0,2026-01-09 16:33,2026-01-09 16:40,Failed,Temporary,0
TXN100238,C5973,41935.0,Debit Card,Axis,54.0,Approved,2.0,2026-08-02 08:05,2026-08-02 08:14,Failed,Permanent,41935
TXN100239,C5433,92451.0,Debit Card,Yes Bank,51.0,Expired Card,4.0,2026-05-02 01:18,2026-05-02 01:35,Success,No Failure,0
TXN100240,C3869,20298.0,Credit Card,ICICI,8.0,Network Error,1.0,2026-02-26 02:28,2026-02-26 02:58,Success,No Failure,0
TXN100241,C1956,67809.0,Wallet,PNB,54.0,Expired Card,2.0,2026-10-29 13:53,2026-10-29 14:48,Success,No Failure,0
TXN100242,C9352,55067.0,Credit Card,Canara,55.0,Insufficient Funds,1.0,2026-09-23 19:22,2026-09-23 19:54,Success,No Failure,0
TXN100243,C6699,55559.0,Credit Card,PNB,0.0,Insufficient Funds,3.0,2026-04-13 17:40,2026-04-13 18:16,Success,No Failure,0
TXN100244,C7944,50105.0,Credit Card,ICICI,55.0,Approved,4.0,2026-05-04 05:28,2026-05-04 06:06,Success,No Failure,0
TXN100245,C5493,47609.0,Credit Card,BOB,54.0,Expired Card,0.0,2026-07-04 17:22,,Success,No Failure,0
TXN100246,C5911,43249.0,UPI,HDFC,68.0,Invalid Amount,2.0,2026-09-25 19:40,2026-09-25 19:47,Success,No Failure,0
TXN100247,C4987,75034.0,Debit Card,Yes Bank,54.0,Expired Card,1.0,2026-11-21 16:24,2026-11-21 16:29,Success,No Failure,0
TXN100248,C7015,52318.0,Debit Card,Yes Bank,55.0,Network Error,3.0,2026-01-04 17:28,2026-01-04 17:58,Success,No Failure,0
TXN100249,C2218,58248.0,Debit Card,IndusInd,55.0,Approved,2.0,2026-11-15 03:44,2026-11-15 04:43,Success,No Failure,0
TXN100250,C5496,63726.0,Wallet,PNB,68.0,System Error,0.0,2026-05-13 13:00,,Success,No Failure,0
TXN100251,C5735,89315.0,Debit Card,ICICI,55.0,Approved,0.0,2026-05-08 23:23,,Success,No Failure,0
TXN100252,C5555,69316.0,UPI,Yes Bank,0.0,Card Declined,1.0,2026-12-02 23:12,2026-12-03 00:08,Success,No Failure,0
TXN100253,C9050,96025.0,UPI,IndusInd,55.0,Approved,1.0,2026-03-03 15:33,2026-03-03 16:03,Success,No Failure,0
TXN100254,C4446,90021.0,Net Banking,ICICI,0.0,Response Timeout,1.0,2026-01-29 08:12,2026-01-29 08:49,Success,No Failure,0
TXN100255,C2045,50105.0,Debit Card,HDFC,12.0,Invalid Amount,4.0,2026-05-17 03:25,2026-05-17 04:05,Success,No Failure,0
TXN100256,C7893,26898.0,Net Banking,Yes Bank,12.0,Insufficient Funds,1.0,2026-12-11 02:58,2026-12-11 03:28,Success,No Failure,0
TXN100257,C2693,21746.0,Wallet,HDFC,51.0,Expired Card,0.0,2026-01-04 12:49,,Success,No Failure,0
TXN100258,C4436,35012.0,Credit Card,Axis,54.0,Expired Card,0.0,2026-11-24 05:47,,Success,No Failure,0
TXN100259,C9754,94654.0,Net Banking,IndusInd,54.0,Card Declined,4.0,2026-10-28 11:20,2026-10-28 11:47,Success,No Failure,0
TXN100260,C6895,24080.0,Wallet,ICICI,54.0,Card Declined,3.0,2026-04-11 18:11,2026-04-11 19:01,Success,No Failure,0
TXN100261,C4354,72644.0,Net Banking,PNB,54.0,Invalid Amount,2.0,2026-07-09 11:32,2026-07-09 12:12,Success,No Failure,0
TXN100262,C1225,51165.0,Credit Card,HDFC,0.0,System Error,2.0,2026-05-07 18:41,2026-05-07 19:05,Success,No Failure,0
TXN100263,C5893,21538.0,Credit Card,IndusInd,0.0,Insufficient Funds,4.0,2026-11-03 14:48,2026-11-03 15:42,Failed,Permanent,21538
TXN100264,C8022,96846.0,Wallet,IndusInd,8.0,Approved,2.0,2026-08-06 22:43,2026-08-06 23:17,Success,No Failure,0
TXN100265,C6600,2253.0,Credit Card,Axis,8.0,Card Declined,4.0,2026-04-15 05:36,2026-04-15 05:55,Success,No Failure,0
TXN100266,C8996,69311.0,Debit Card,Canara,12.0,Response Timeout,2.0,2026-05-11 10:52,2026-05-11 11:11,Success,No Failure,0
TXN100267,C8683,63320.0,Wallet,Canara,8.0,Invalid Amount,2.0,2026-10-30 07:42,2026-10-30 08:16,Success,No Failure,0
TXN100268,C5642,67117.0,Debit Card,Yes Bank,0.0,Response Timeout,0.0,2026-12-14 21:14,,Success,No Failure,0
TXN100269,C8679,17376.0,Net Banking,ICICI,54.0,Invalid Amount,3.0,2026-03-03 22:33,2026-03-03 23:13,Success,No Failure,0
TXN100270,C9208,74302.0,Wallet,Axis,55.0,Network Error,2.0,2026-06-09 02:09,2026-06-09 02:49,Success,No Failure,0
TXN100271,C8339,87102.0,Wallet,Axis,68.0,System Error,4.0,2026-09-05 01:21,2026-09-05 01:28,Success,No Failure,0
TXN100272,C3205,10482.0,Debit Card,PNB,55.0,Approved,1.0,2026-08-26 23:29,2026-08-26 23:50,Success,No Failure,0
TXN100273,C2069,15139.0,Wallet,PNB,0.0,Invalid Amount,0.0,2026-02-12 00:18,,Success,No Failure,0
TXN100274,C4444,10195.0,UPI,BOB,54.0,Invalid Amount,0.0,2026-01-28 19:15,,Failed,Temporary,0
TXN100275,C2060,61135.0,Debit Card,ICICI,55.0,Card Declined,1.0,2026-02-19 08:58,2026-02-19 09:16,Success,No Failure,0
TXN100276,C3327,1714.0,Debit Card,Canara,68.0,Network Error,3.0,2026-02-01 00:57,2026-02-01 01:27,Success,No Failure,0
TXN100277,C4420,44906.0,UPI,Canara,55.0,Approved,3.0,2026-03-07 16:59,2026-03-07 17:42,Success,No Failure,0
TXN100278,C1301,50105.0,Net Banking,HDFC,96.0,Invalid Amount,0.0,2026-06-08 17:45,,Success,No Failure,0
TXN100279,C1606,45339.0,Wallet,IndusInd,54.0,Expired Card,4.0,2026-12-29 16:47,2026-12-29 17:17,Success,No Failure,0
TXN100280,C4170,26038.0,Wallet,Canara,12.0,Card Declined,0.0,2026-09-21 09:59,,Success,No Failure,0
TXN100281,C1699,56741.0,Wallet,HDFC,54.0,Insufficient Funds,0.0,2026-02-24 00:59,,Success,No Failure,0
TXN100282,C6088,60981.0,Wallet,PNB,96.0,Approved,1.0,2026-08-23 15:46,2026-08-23 15:58,Success,No Failure,0
TXN100283,C1190,63828.0,Credit Card,ICICI,54.0,Expired Card,4.0,2026-08-27 23:47,2026-08-28 00:21,Success,No Failure,0
TXN100284,C1980,12381.0,Wallet,BOB,55.0,Network Error,1.0,2026-01-05 18:11,2026-01-05 18:35,Success,No Failure,0
TXN100285,C3975,37677.0,Net Banking,PNB,12.0,Approved,3.0,2026-06-13 00:34,2026-06-13 00:41,Success,No Failure,0
TXN100286,C7102,26619.0,Wallet,BOB,0.0,Invalid Amount,0.0,2026-09-01 03:44,,Failed,Unknown,0
TXN100287,C2184,28415.0,UPI,Axis,51.0,Card Declined,0.0,2026-03-24 23:05,,Success,No Failure,0
TXN100288,C4327,45489.0,Debit Card,IndusInd,68.0,Invalid Amount,3.0,2026-03-16 19:01,2026-03-16 19:49,Success,No Failure,0
TXN100289,C4394,47053.0,Net Banking,Canara,68.0,Response Timeout,4.0,2026-05-22 07:46,2026-05-22 08:16,Success,No Failure,0
TXN100290,C9319,18381.0,Net Banking,Yes Bank,96.0,System Error,2.0,2026-09-09 09:13,2026-09-09 10:07,Failed,Temporary,0
TXN100291,C2816,69806.0,Debit Card,Yes Bank,51.0,System Error,3.0,2026-12-30 18:45,2026-12-30 19:12,Pending,Permanent,0
TXN100292,C6854,9588.0,Debit Card,Yes Bank,51.0,Card Declined,3.0,2026-05-09 22:00,2026-05-09 22:24,Failed,Temporary,0
TXN100293,C7709,55541.0,Net Banking,Canara,51.0,Expired Card,4.0,2026-02-13 12:46,2026-02-13 12:55,Success,No Failure,0
TXN100294,C1569,81897.0,Credit Card,Axis,54.0,Approved,1.0,2026-01-28 01:31,2026-01-28 01:39,Success,No Failure,0
TXN100295,C6442,47749.0,Wallet,IndusInd,96.0,Expired Card,2.0,2026-05-02 22:34,2026-05-02 23:04,Success,No Failure,0
TXN100296,C2895,46865.0,Net Banking,ICICI,68.0,Approved,3.0,2026-01-28 04:15,2026-01-28 04:45,Success,No Failure,0
TXN100297,C3733,50105.0,Wallet,BOB,54.0,Approved,2.0,2026-05-28 19:47,2026-05-28 20:20,Success,No Failure,0
TXN100298,C4863,2120.0,Net Banking,Axis,96.0,Card Declined,2.0,2026-01-17 04:59,2026-01-17 05:29,Success,No Failure,0
TXN100299,C8455,3382.0,Credit Card,Axis,0.0,Invalid Amount,4.0,2026-07-04 19:04,2026-07-04 19:51,Success,No Failure,0
TXN100300,C5014,25024.0,Net Banking,Axis,96.0,Approved,4.0,2026-02-19 00:01,2026-02-19 00:42,Success,No Failure,0
TXN100301,C2686,16361.0,Credit Card,BOB,54.0,Approved,2.0,2026-01-13 21:06,2026-01-13 21:51,Success,No Failure,0
TXN100302,C4009,50105.0,Debit Card,Axis,51.0,Approved,3.0,2026-08-11 01:42,2026-08-11 01:49,Success,No Failure,0
TXN100303,C8806,3337.0,Debit Card,Yes Bank,12.0,Expired Card,3.0,2026-08-27 04:48,2026-08-27 04:50,Success,No Failure,0
TXN100304,C1154,54880.0,Wallet,BOB,55.0,Expired Card,4.0,2026-03-09 14:30,2026-03-09 15:07,Success,No Failure,0
TXN100305,C2409,50331.0,Credit Card,BOB,68.0,Network Error,3.0,2026-11-24 12:01,2026-11-24 12:13,Success,No Failure,0
TXN100306,C1784,30020.0,Net Banking,Canara,54.0,Invalid Amount,4.0,2026-09-17 11:29,2026-09-17 12:24,Success,No Failure,0
TXN100307,C9096,27850.0,Wallet,Axis,96.0,Card Declined,2.0,2026-12-30 21:29,2026-12-30 21:32,Success,No Failure,0
TXN100308,C8560,64365.0,Credit Card,BOB,54.0,Approved,2.0,2026-08-28 12:16,2026-08-28 12:58,Success,No Failure,0
TXN100309,C8343,50105.0,Credit Card,Yes Bank,8.0,Approved,1.0,2026-07-27 02:27,2026-07-27 02:57,Success,No Failure,0
TXN100310,C8206,50105.0,Wallet,Axis,8.0,Expired Card,1.0,2026-12-11 14:26,2026-12-11 15:00,Success,No Failure,0
TXN100311,C6596,28223.0,UPI,BOB,54.0,Network Error,2.0,2026-01-13 22:03,2026-01-13 22:33,Success,No Failure,0
TXN100312,C6801,50105.0,Net Banking,BOB,51.0,Network Error,2.0,2026-11-24 18:17,2026-11-24 18:58,Success,No Failure,0
TXN100313,C3806,68976.0,Wallet,Canara,96.0,Approved,2.0,2026-10-18 02:10,2026-10-18 02:30,Success,No Failure,0
TXN100314,C1537,78298.0,Credit Card,Axis,68.0,Response Timeout,2.0,2026-07-23 15:11,2026-07-23 15:43,Success,No Failure,0
TXN100315,C6986,44920.0,Debit Card,BOB,54.0,Response Timeout,0.0,2026-11-13 07:46,,Failed,Permanent,0
TXN100316,C2841,92535.0,Net Banking,BOB,0.0,Approved,4.0,2026-03-06 05:06,2026-03-06 05:20,Success,No Failure,0
TXN100317,C9716,66669.0,Wallet,Axis,54.0,System Error,2.0,2026-02-12 00:38,2026-02-12 01:16,Success,No Failure,0
TXN100318,C7971,26468.0,Debit Card,BOB,51.0,Approved,3.0,2026-05-22 01:27,2026-05-22 02:26,Success,No Failure,0
TXN100319,C6625,63720.0,Debit Card,IndusInd,12.0,Card Declined,1.0,2026-08-24 00:25,2026-08-24 00:55,Failed,Permanent,0
TXN100320,C3950,6238.0,Wallet,Axis,12.0,Approved,3.0,2026-02-05 01:59,2026-02-05 02:06,Success,No Failure,0
TXN100321,C8992,74133.0,Credit Card,PNB,12.0,Approved,2.0,2026-06-02 23:35,2026-06-03 00:00,Success,No Failure,0
TXN100322,C5780,8753.0,Debit Card,Axis,55.0,System Error,0.0,2026-04-18 06:39,,Success,No Failure,0
TXN100323,C3368,51469.0,Debit Card,ICICI,0.0,Response Timeout,4.0,2026-06-02 04:12,2026-06-02 05:07,Failed,Permanent,51469
TXN100324,C7655,44911.0,Credit Card,Canara,0.0,Approved,1.0,2026-04-03 23:02,2026-04-03 23:51,Failed,Permanent,44911
TXN100325,C9173,1954.0,UPI,PNB,8.0,Approved,0.0,2026-06-11 18:05,,Success,No Failure,0
TXN100326,C5495,3692.0,UPI,ICICI,54.0,Network Error,4.0,2026-12-21 12:57,2026-12-21 13:07,Success,No Failure,0
TXN100327,C7002,81811.0,Debit Card,IndusInd,8.0,Invalid Amount,0.0,2026-06-17 10:12,,Success,No Failure,0
TXN100328,C7614,81281.0,Debit Card,IndusInd,55.0,Invalid Amount,1.0,2026-04-16 20:44,2026-04-16 21:14,Success,No Failure,0
TXN100329,C6919,91972.0,Debit Card,HDFC,8.0,Invalid Amount,2.0,2026-07-03 11:27,2026-07-03 11:34,Success,No Failure,0
TXN100330,C1853,50105.0,Wallet,IndusInd,8.0,Insufficient Funds,4.0,2026-06-26 04:17,2026-06-26 04:38,Success,No Failure,0
TXN100331,C5146,30982.0,Wallet,HDFC,8.0,Card Declined,0.0,2026-09-15 23:49,,Success,No Failure,0
TXN100332,C4769,83765.0,Wallet,Axis,12.0,Response Timeout,2.0,2026-12-19 23:42,2026-12-20 00:32,Failed,Permanent,83765
TXN100333,C1574,55614.0,Credit Card,IndusInd,51.0,Approved,2.0,2026-07-16 11:15,2026-07-16 11:56,Success,No Failure,0
TXN100334,C2148,58301.0,Wallet,HDFC,0.0,Card Declined,3.0,2026-08-10 17:26,2026-08-10 18:19,Success,No Failure,0
TXN100335,C7293,52982.0,Debit Card,HDFC,12.0,Invalid Amount,1.0,2026-09-05 10:12,2026-09-05 10:37,Success,No Failure,0
TXN100336,C7457,30621.0,Credit Card,Yes Bank,54.0,Expired Card,3.0,2026-03-07 00:34,2026-03-07 01:04,Success,No Failure,0
TXN100337,C8509,88741.0,Credit Card,Yes Bank,54.0,Invalid Amount,3.0,2026-08-04 12:00,2026-08-04 12:31,Success,No Failure,0
TXN100338,C5777,52043.0,Net Banking,Canara,54.0,Approved,0.0,2026-04-25 17:52,,Success,No Failure,0
TXN100339,C4854,31421.0,Debit Card,Yes Bank,55.0,Insufficient Funds,3.0,2026-07-08 01:14,2026-07-08 01:24,Success,No Failure,0
TXN100340,C3491,31114.0,Net Banking,BOB,96.0,Insufficient Funds,4.0,2026-12-04 09:27,2026-12-04 10:25,Success,No Failure,0
TXN100341,C4124,93832.0,Net Banking,HDFC,12.0,Insufficient Funds,2.0,2026-11-05 21:42,2026-11-05 22:34,Success,No Failure,0
TXN100342,C6691,21014.0,Credit Card,Axis,8.0,Insufficient Funds,2.0,2026-01-08 23:23,2026-01-08 23:53,Success,No Failure,0
TXN100343,C4051,91386.0,Wallet,HDFC,55.0,Network Error,4.0,2026-09-25 23:00,2026-09-25 23:36,Success,No Failure,0
TXN100344,C1004,16792.0,UPI,Axis,0.0,Insufficient Funds,2.0,2026-12-26 16:57,2026-12-26 17:27,Success,No Failure,0
TXN100345,C6222,30883.0,Wallet,PNB,68.0,Card Declined,0.0,2026-06-05 07:02,,Success,No Failure,0
TXN100346,C6315,39528.0,Debit Card,ICICI,96.0,Approved,2.0,2026-03-22 08:51,2026-03-22 09:16,Success,No Failure,0
TXN100347,C5869,5341.0,Credit Card,ICICI,54.0,Insufficient Funds,2.0,2026-04-25 13:10,2026-04-25 13:25,Success,No Failure,0
TXN100348,C1876,27418.0,Debit Card,ICICI,68.0,Approved,4.0,2026-04-15 01:19,2026-04-15 01:29,Success,No Failure,0
TXN100349,C8027,17943.0,Wallet,Canara,68.0,Insufficient Funds,1.0,2026-05-27 15:55,2026-05-27 16:11,Success,No Failure,0
TXN100350,C5142,32476.0,Debit Card,HDFC,55.0,System Error,4.0,2026-04-28 01:58,2026-04-28 02:28,Success,No Failure,0
TXN100351,C7966,54244.0,Net Banking,Yes Bank,8.0,Approved,2.0,2026-07-20 18:37,2026-07-20 18:39,Success,No Failure,0
TXN100352,C8079,8608.0,Credit Card,Axis,51.0,Response Timeout,4.0,2026-06-05 00:42,2026-06-05 01:39,Success,No Failure,0
TXN100353,C8987,32710.0,Credit Card,IndusInd,12.0,Insufficient Funds,2.0,2026-12-24 12:13,2026-12-24 12:57,Success,No Failure,0
TXN100354,C7799,66016.0,Wallet,BOB,96.0,Insufficient Funds,3.0,2026-01-26 13:01,2026-01-26 13:43,Success,No Failure,0
TXN100355,C5465,5389.0,UPI,Yes Bank,96.0,Network Error,4.0,2026-03-11 01:54,2026-03-11 01:56,Success,No Failure,0
TXN100356,C1635,32471.0,Credit Card,ICICI,8.0,Response Timeout,4.0,2026-04-15 07:53,2026-04-15 08:04,Success,No Failure,0
TXN100357,C2693,90382.0,Net Banking,Axis,8.0,Response Timeout,2.0,2026-07-07 02:56,2026-07-07 03:26,Success,No Failure,0
TXN100358,C5752,6181.0,Wallet,Axis,51.0,Network Error,1.0,2026-09-03 02:35,2026-09-03 03:05,Success,No Failure,0
TXN100359,C9311,82756.0,Net Banking,BOB,68.0,Approved,3.0,2026-09-21 19:28,2026-09-21 20:26,Success,No Failure,0
TXN100360,C1830,50105.0,Credit Card,Axis,96.0,System Error,4.0,2026-12-06 18:09,2026-12-06 19:00,Success,No Failure,0
TXN100361,C6177,58735.0,Credit Card,Axis,0.0,Approved,0.0,2026-10-16 02:25,,Success,No Failure,0
TXN100362,C9932,90573.0,Credit Card,Yes Bank,51.0,System Error,2.0,2026-03-24 06:41,2026-03-24 06:48,Success,No Failure,0
TXN100363,C9308,48851.0,Credit Card,HDFC,0.0,Approved,2.0,2026-04-13 01:21,2026-04-13 01:29,Success,No Failure,0
TXN100364,C6949,61814.0,Credit Card,Yes Bank,54.0,Approved,0.0,2026-06-03 22:49,,Pending,Permanent,0
TXN100365,C3838,50105.0,Wallet,IndusInd,0.0,System Error,1.0,2026-06-10 02:52,2026-06-10 03:24,Success,No Failure,0
TXN100366,C2150,1718.0,Debit Card,ICICI,55.0,Insufficient Funds,2.0,2026-03-02 09:02,2026-03-02 09:32,Success,No Failure,0
TXN100367,C8560,30605.0,Credit Card,ICICI,0.0,System Error,0.0,2026-11-18 14:28,,Success,No Failure,0
TXN100368,C2931,65563.0,Net Banking,PNB,8.0,Network Error,2.0,2026-10-29 14:09,2026-10-29 14:33,Success,No Failure,0
TXN100369,C2664,18726.0,Wallet,HDFC,8.0,Network Error,2.0,2026-04-17 21:55,2026-04-17 22:25,Success,No Failure,0
TXN100370,C2081,58715.0,Debit Card,BOB,12.0,Invalid Amount,1.0,2026-09-01 01:36,2026-09-01 02:20,Failed,Unknown,0
TXN100371,C1512,38778.0,UPI,ICICI,12.0,Response Timeout,3.0,2026-10-25 07:56,2026-10-25 08:54,Pending,Permanent,0
TXN100372,C8805,73579.0,UPI,HDFC,51.0,Network Error,3.0,2026-01-14 19:34,2026-01-14 20:04,Success,No Failure,0
TXN100373,C6237,32240.0,Credit Card,Axis,96.0,Card Declined,4.0,2026-03-06 15:15,2026-03-06 15:17,Success,No Failure,0
TXN100374,C1559,79811.0,Debit Card,Canara,0.0,Card Declined,1.0,2026-06-19 13:50,2026-06-19 13:55,Success,No Failure,0
TXN100375,C4672,50105.0,UPI,ICICI,51.0,Card Declined,0.0,2026-06-02 15:20,,Failed,Permanent,0
TXN100376,C8404,68093.0,Credit Card,Axis,12.0,Network Error,4.0,2026-04-17 20:14,2026-04-17 20:44,Success,No Failure,0
TXN100377,C4343,18913.0,Wallet,Yes Bank,54.0,Insufficient Funds,3.0,2026-05-10 04:18,2026-05-10 04:40,Failed,Unknown,0
TXN100378,C5070,68732.0,Debit Card,PNB,12.0,System Error,2.0,2026-08-21 10:27,2026-08-21 10:52,Success,No Failure,0
TXN100379,C1580,9331.0,UPI,Yes Bank,96.0,System Error,4.0,2026-08-24 12:01,2026-08-24 12:31,Success,No Failure,0
TXN100380,C8004,5504.0,Credit Card,IndusInd,96.0,Insufficient Funds,3.0,2026-04-07 20:42,2026-04-07 21:01,Success,No Failure,0
TXN100381,C9130,22009.0,UPI,Canara,8.0,Approved,4.0,2026-02-09 16:11,2026-02-09 16:18,Pending,Permanent,0
TXN100382,C4147,44055.0,Credit Card,HDFC,12.0,Approved,1.0,2026-06-18 22:30,2026-06-18 22:51,Success,No Failure,0
TXN100383,C5249,50105.0,Net Banking,ICICI,55.0,Invalid Amount,1.0,2026-01-25 22:19,2026-01-25 22:58,Success,No Failure,0
TXN100384,C2679,47903.0,UPI,HDFC,96.0,Response Timeout,2.0,2026-11-08 11:22,2026-11-08 11:48,Success,No Failure,0
TXN100385,C4506,76560.0,Debit Card,Axis,54.0,Approved,3.0,2026-03-11 15:02,2026-03-11 15:20,Failed,Temporary,0
TXN100386,C8253,63971.0,Wallet,IndusInd,96.0,System Error,4.0,2026-05-19 02:22,2026-05-19 02:39,Success,No Failure,0
TXN100387,C3744,2145.0,Wallet,PNB,54.0,Approved,4.0,2026-08-26 06:07,2026-08-26 06:58,Success,No Failure,0
TXN100388,C6188,75851.0,Net Banking,ICICI,54.0,Insufficient Funds,2.0,2026-03-22 09:25,2026-03-22 10:19,Success,No Failure,0
TXN100389,C3141,34041.0,UPI,PNB,0.0,Invalid Amount,1.0,2026-06-08 07:20,2026-06-08 08:10,Success,No Failure,0
TXN100390,C7617,81239.0,Net Banking,PNB,12.0,Card Declined,3.0,2026-02-21 14:26,2026-02-21 14:47,Success,No Failure,0
TXN100391,C3479,59442.0,UPI,Axis,55.0,Invalid Amount,4.0,2026-03-04 21:37,2026-03-04 21:51,Success,No Failure,0
TXN100392,C7484,25009.0,Net Banking,Yes Bank,8.0,Approved,3.0,2026-04-01 18:07,2026-04-01 18:59,Success,No Failure,0
TXN100393,C8421,27398.0,Wallet,IndusInd,96.0,Response Timeout,4.0,2026-12-28 04:33,2026-12-28 05:16,Failed,Temporary,0
TXN100394,C5452,86174.0,Debit Card,Axis,8.0,Network Error,3.0,2026-06-06 02:57,2026-06-06 03:01,Success,No Failure,0
