Customer_ID,Customer_Name,Customer_Segment,Customer_Age,Account_Created_Time
C1384,Customer C1384,Bronze,37,2025-01-01
C1404,Customer C1404,Bronze,27,2025-01-01
C9175,Customer C9175,Bronze,27,2025-01-01
C3000,Customer C3000,Silver,41,2025-01-01
C6989,Customer C6989,Silver,51,2025-01-01
C2460,Customer C2460,Gold,45,2025-01-01
C8190,Customer C8190,Bronze,44,2025-01-01
C8140,Customer C8140,Silver,57,2025-01-01
C5809,Customer C5809,Silver,18,2025-01-01
C5178,Customer C5178,Bronze,50,2025-01-01
C7600,Customer C7600,Gold,24,2025-01-01
C6997,Customer C6997,Bronze,26,2025-01-01
C3048,Customer C3048,Bronze,33,2025-01-01
C1716,Customer C1716,Bronze,22,2025-01-01
C8939,Customer C8939,Bronze,51,2025-01-01
C6565,Customer C6565,Silver,40,2025-01-01
C5544,Customer C5544,Silver,60,2025-01-01
C4419,Customer C4419,Bronze,42,2025-01-01
C8239,Customer C8239,Bronze,74,2025-01-01
C1249,Customer C1249,Bronze,68,2025-01-01
C9865,Customer C9865,Bronze,30,2025-01-01
C1770,Customer C1770,Silver,41,2025-01-01
C5363,Customer C5363,Bronze,28,2025-01-01
C2077,Customer C2077,Bronze,69,2025-01-01
C9427,Customer C9427,Silver,68,2025-01-01
C9580,Customer C9580,Bronze,34,2025-01-01
C8901,Customer C8901,Silver,54,2025-01-01
C5858,Customer C5858,Silver,30,2025-01-01
C7544,Customer C7544,Silver,44,2025-01-01
C5719,Customer C5719,Bronze,37,2025-01-01
C3814,Customer C3814,Bronze,50,2025-01-01
C2252,Customer C2252,Bronze,49,2025-01-01
C7996,Customer C7996,Silver,25,2025-01-01
C5673,Customer C5673,Silver,73,2025-01-01
C5530,Customer C5530,Silver,46,2025-01-01
C7881,Customer C7881,Gold,57,2025-01-01
C7241,Customer C7241,Silver,36,2025-01-01
C9017,Customer C9017,Bronze,23,2025-01-01
C7941,Customer C7941,Bronze,61,2025-01-01
C8002,Customer C8002,Silver,56,2025-01-01
C2331,Customer C2331,Bronze,65,2025-01-01
C5261,Customer C5261,Bronze,58,2025-01-01
C8648,Customer C8648,Bronze,38,2025-01-01
C6115,Customer C6115,Silver,74,2025-01-01
C5637,Customer C5637,Bronze,39,2025-01-01
C5854,Customer C5854,Silver,59,2025-01-01
C4177,Customer C4177,Silver,27,2025-01-01
C8730,Customer C8730,Bronze,27,2025-01-01
C3180,Customer C3180,Bronze,69,2025-01-01
C5892,Customer C5892,Bronze,46,2025-01-01
C8043,Customer C8043,Silver,33,2025-01-01
C1137,Customer C1137,Silver,18,2025-01-01
C7327,Customer C7327,Silver,34,2025-01-01
C6449,Customer C6449,Bronze,43,2025-01-01
C3832,Customer C3832,Bronze,70,2025-01-01
C4579,Customer C4579,Silver,63,2025-01-01
C6971,Customer C6971,Bronze,36,2025-01-01
C5164,Customer C5164,Bronze,70,2025-01-01
C8941,Customer C8941,Bronze,38,2025-01-01
C6569,Customer C6569,Bronze,34,2025-01-01
C5300,Customer C5300,Bronze,63,2025-01-01
C7269,Customer C7269,Bronze,57,2025-01-01
C4818,Customer C4818,Bronze,38,2025-01-01
C2906,Customer C2906,Bronze,70,2025-01-01
C7254,Customer C7254,Silver,58,2025-01-01
C8830,Customer C8830,Bronze,62,2025-01-01
C8350,Customer C8350,Silver,66,2025-01-01
C7238,Customer C7238,Bronze,36,2025-01-01
C7031,Customer C7031,Silver,34,2025-01-01
C8687,Customer C8687,Silver,18,2025-01-01
C9472,Customer C9472,Silver,54,2025-01-01
C2887,Customer C2887,Bronze,74,2025-01-01
C4266,Customer C4266,Bronze,23,2025-01-01
C1666,Customer C1666,Silver,43,2025-01-01
C5188,Customer C5188,Bronze,19,2025-01-01
C1671,Customer C1671,Bronze,49,2025-01-01
C7777,Customer C7777,Silver,74,2025-01-01
C8570,Customer C8570,Silver,65,2025-01-01
C8956,Customer C8956,Silver,71,2025-01-01
C6585,Customer C6585,Bronze,22,2025-01-01
C4900,Customer C4900,Silver,54,2025-01-01
C7677,Customer C7677,Bronze,48,2025-01-01
C7981,Customer C7981,Bronze,29,2025-01-01
C7376,Customer C7376,Silver,52,2025-01-01
C1523,Customer C1523,Bronze,47,2025-01-01
C3393,Customer C3393,Bronze,65,2025-01-01
C3593,Customer C3593,Silver,23,2025-01-01
C8240,Customer C8240,Bronze,32,2025-01-01
C7937,Customer C7937,Bronze,32,2025-01-01
C6240,Customer C6240,Bronze,33,2025-01-01
C7493,Customer C7493,Bronze,37,2025-01-01
C3878,Customer C3878,Bronze,30,2025-01-01
C5143,Customer C5143,Silver,61,2025-01-01
C4644,Customer C4644,Silver,59,2025-01-01
C5432,Customer C5432,Bronze,63,2025-01-01
C2276,Customer C2276,Silver,48,2025-01-01
C6811,Customer C6811,Bronze,51,2025-01-01
C1302,Customer C1302,Bronze,46,2025-01-01
C1638,Customer C1638,Silver,20,2025-01-01
C1055,Customer C1055,Bronze,26,2025-01-01
C9717,Customer C9717,Gold,28,2025-01-01
C9150,Customer C9150,Bronze,28,2025-01-01
C1364,Customer C1364,Bronze,39,2025-01-01
C7809,Customer C7809,Bronze,59,2025-01-01
C5621,Customer C5621,Bronze,63,2025-01-01
C6126,Customer C6126,Silver,26,2025-01-01
C6122,Customer C6122,Bronze,37,2025-01-01
C2646,Customer C2646,Gold,38,2025-01-01
C1918,Customer C1918,Bronze,27,2025-01-01
C3797,Customer C3797,Bronze,39,2025-01-01
C7506,Customer C7506,Bronze,46,2025-01-01
C6870,Customer C6870,Silver,26,2025-01-01
C4345,Customer C4345,Bronze,57,2025-01-01
C8673,Customer C8673,Silver,28,2025-01-01
C7882,Customer C7882,Bronze,18,2025-01-01
C4086,Customer C4086,Silver,70,2025-01-01
C9152,Customer C9152,Silver,59,2025-01-01
C6750,Customer C6750,Bronze,18,2025-01-01
C2976,Customer C2976,Bronze,71,2025-01-01
C2296,Customer C2296,Gold,56,2025-01-01
C7229,Customer C7229,Silver,63,2025-01-01
C8641,Customer C8641,Bronze,22,2025-01-01
C1125,Customer C1125,Bronze,66,2025-01-01
C5632,Customer C5632,Bronze,39,2025-01-01
C7288,Customer C7288,Bronze,43,2025-01-01
C4596,Customer C4596,Silver,70,2025-01-01
C7168,Customer C7168,Silver,23,2025-01-01
C8561,Customer C8561,Bronze,49,2025-01-01
C9258,Customer C9258,Bronze,65,2025-01-01
C1232,Customer C1232,Bronze,28,2025-01-01
C7371,Customer C7371,Bronze,27,2025-01-01
C5206,Customer C5206,Bronze,64,2025-01-01
C8943,Customer C8943,Bronze,56,2025-01-01
C7891,Customer C7891,Bronze,72,2025-01-01
C7738,Customer C7738,Bronze,51,2025-01-01
C3472,Customer C3472,Bronze,48,2025-01-01
C3739,Customer C3739,Bronze,29,2025-01-01
C6401,Customer C6401,Bronze,68,2025-01-01
C2761,Customer C2761,Bronze,61,2025-01-01
C4812,Customer C4812,Bronze,33,2025-01-01
C2733,Customer C2733,Bronze,55,2025-01-01
C2605,Customer C2605,Bronze,20,2025-01-01
C6622,Customer C6622,Silver,19,2025-01-01
C7767,Customer C7767,Gold,69,2025-01-01
C7986,Customer C7986,Silver,22,2025-01-01
C4517,Customer C4517,Bronze,28,2025-01-01
C4735,Customer C4735,Silver,42,2025-01-01
C9434,Customer C9434,Silver,52,2025-01-01
C3590,Customer C3590,Bronze,52,2025-01-01
C2063,Customer C2063,Bronze,39,2025-01-01
C5324,Customer C5324,Silver,54,2025-01-01
C6342,Customer C6342,Bronze,39,2025-01-01
C1005,Customer C1005,Bronze,72,2025-01-01
C8489,Customer C8489,Silver,28,2025-01-01
C9659,Customer C9659,Silver,49,2025-01-01
C9195,Customer C9195,Bronze,52,2025-01-01
C6966,Customer C6966,Bronze,48,2025-01-01
C9837,Customer C9837,Bronze,62,2025-01-01
C1117,Customer C1117,Silver,70,2025-01-01
C3551,Customer C3551,Bronze,25,2025-01-01
C6560,Customer C6560,Bronze,37,2025-01-01
C5289,Customer C5289,Silver,59,2025-01-01
C1846,Customer C1846,Bronze,51,2025-01-01
C7469,Customer C7469,Silver,21,2025-01-01
C9915,Customer C9915,Bronze,35,2025-01-01
C1224,Customer C1224,Bronze,68,2025-01-01
C5208,Customer C5208,Silver,21,2025-01-01
C7283,Customer C7283,Bronze,37,2025-01-01
C2828,Customer C2828,Bronze,33,2025-01-01
C2917,Customer C2917,Silver,43,2025-01-01
C7988,Customer C7988,Gold,42,2025-01-01
C3026,Customer C3026,Bronze,21,2025-01-01
C4744,Customer C4744,Bronze,58,2025-01-01
C1260,Customer C1260,Bronze,62,2025-01-01
C7038,Customer C7038,Silver,58,2025-01-01
C3060,Customer C3060,Gold,70,2025-01-01
C6287,Customer C6287,Bronze,36,2025-01-01
C2619,Customer C2619,Gold,31,2025-01-01
C9512,Customer C9512,Silver,38,2025-01-01
C2342,Customer C2342,Silver,32,2025-01-01
C3824,Customer C3824,Bronze,20,2025-01-01
C2994,Customer C2994,Bronze,54,2025-01-01
C4490,Customer C4490,Bronze,70,2025-01-01
C8984,Customer C8984,Bronze,67,2025-01-01
C2604,Customer C2604,Bronze,63,2025-01-01
C1235,Customer C1235,Bronze,33,2025-01-01
C2908,Customer C2908,Bronze,31,2025-01-01
C9567,Customer C9567,Silver,26,2025-01-01
C4530,Customer C4530,Silver,64,2025-01-01
C6256,Customer C6256,Bronze,24,2025-01-01
C3635,Customer C3635,Gold,31,2025-01-01
C9162,Customer C9162,Bronze,23,2025-01-01
C3560,Customer C3560,Bronze,38,2025-01-01
C6415,Customer C6415,Bronze,32,2025-01-01
C4391,Customer C4391,Silver,69,2025-01-01
C6951,Customer C6951,Bronze,25,2025-01-01
C6468,Customer C6468,Bronze,51,2025-01-01
C9007,Customer C9007,Silver,57,2025-01-01
C7413,Customer C7413,Bronze,18,2025-01-01
C5820,Customer C5820,Silver,49,2025-01-01
C3898,Customer C3898,Gold,66,2025-01-01
C8546,Customer C8546,Gold,68,2025-01-01
C1077,Customer C1077,Bronze,22,2025-01-01
C5227,Customer C5227,Bronze,39,2025-01-01
C1600,Customer C1600,Bronze,37,2025-01-01
C2065,Customer C2065,Bronze,33,2025-01-01
C3136,Customer C3136,Bronze,24,2025-01-01
C7943,Customer C7943,Gold,24,2025-01-01
C8804,Customer C8804,Gold,67,2025-01-01
C7565,Customer C7565,Bronze,67,2025-01-01
C6984,Customer C6984,Bronze,19,2025-01-01
C6142,Customer C6142,Bronze,64,2025-01-01
C5670,Customer C5670,Bronze,31,2025-01-01
C3190,Customer C3190,Silver,48,2025-01-01
C3712,Customer C3712,Silver,67,2025-01-01
C3192,Customer C3192,Silver,58,2025-01-01
C2248,Customer C2248,Silver,31,2025-01-01
C5033,Customer C5033,Bronze,22,2025-01-01
C2997,Customer C2997,Silver,28,2025-01-01
C4687,Customer C4687,Bronze,57,2025-01-01
C5018,Customer C5018,Bronze,22,2025-01-01
C2970,Customer C2970,Bronze,46,2025-01-01
C9389,Customer C9389,Bronze,28,2025-01-01
C6765,Customer C6765,Bronze,22,2025-01-01
C2202,Customer C2202,Bronze,66,2025-01-01
C9135,Customer C9135,Gold,71,2025-01-01
C6567,Customer C6567,Bronze,49,2025-01-01
C8667,Customer C8667,Bronze,53,2025-01-01
C6742,Customer C6742,Bronze,32,2025-01-01
C6788,Customer C6788,Silver,36,2025-01-01
C6408,Customer C6408,Bronze,39,2025-01-01
C9669,Customer C9669,Gold,51,2025-01-01
C1922,Customer C1922,Silver,73,2025-01-01
C1419,Customer C1419,Bronze,34,2025-01-01
C3204,Customer C3204,Silver,29,2025-01-01
C2120,Customer C2120,Bronze,42,2025-01-01
C1950,Customer C1950,Bronze,73,2025-01-01
C3336,Customer C3336,Silver,34,2025-01-01
C6373,Customer C6373,Bronze,27,2025-01-01
C3243,Customer C3243,Bronze,45,2025-01-01
C3645,Customer C3645,Bronze,74,2025-01-01
C5612,Customer C5612,Bronze,35,2025-01-01
C2865,Customer C2865,Gold,68,2025-01-01
C7028,Customer C7028,Bronze,35,2025-01-01
C8326,Customer C8326,Silver,62,2025-01-01
C7359,Customer C7359,Bronze,49,2025-01-01
C8863,Customer C8863,Silver,31,2025-01-01
C4228,Customer C4228,Bronze,73,2025-01-01
C3371,Customer C3371,Bronze,33,2025-01-01
C3891,Customer C3891,Silver,67,2025-01-01
C4756,Customer C4756,Bronze,35,2025-01-01
C5225,Customer C5225,Bronze,33,2025-01-01
C3674,Customer C3674,Silver,24,2025-01-01
C7898,Customer C7898,Bronze,29,2025-01-01
C1793,Customer C1793,Gold,51,2025-01-01
C3116,Customer C3116,Bronze,27,2025-01-01
C6779,Customer C6779,Bronze,22,2025-01-01
C1814,Customer C1814,Silver,20,2025-01-01
C1345,Customer C1345,Silver,36,2025-01-01
C3443,Customer C3443,Bronze,61,2025-01-01
C8783,Customer C8783,Bronze,52,2025-01-01
C1984,Customer C1984,Bronze,23,2025-01-01
C8790,Customer C8790,Silver,31,2025-01-01
C1827,Customer C1827,Silver,21,2025-01-01
C4531,Customer C4531,Bronze,62,2025-01-01
C5451,Customer C5451,Bronze,35,2025-01-01
C4876,Customer C4876,Silver,46,2025-01-01
C6959,Customer C6959,Bronze,52,2025-01-01
C1126,Customer C1126,Bronze,69,2025-01-01
C9795,Customer C9795,Bronze,55,2025-01-01
C7024,Customer C7024,Silver,33,2025-01-01
C6109,Customer C6109,Silver,37,2025-01-01
C4368,Customer C4368,Bronze,52,2025-01-01
C4797,Customer C4797,Bronze,61,2025-01-01
C2792,Customer C2792,Silver,68,2025-01-01
C4476,Customer C4476,Gold,36,2025-01-01
C4417,Customer C4417,Bronze,73,2025-01-01
C2645,Customer C2645,Bronze,21,2025-01-01
C4030,Customer C4030,Bronze,50,2025-01-01
C3872,Customer C3872,Bronze,19,2025-01-01
C2854,Customer C2854,Silver,30,2025-01-01
C5021,Customer C5021,Bronze,62,2025-01-01
C5662,Customer C5662,Bronze,47,2025-01-01
C7514,Customer C7514,Bronze,51,2025-01-01
C6031,Customer C6031,Bronze,47,2025-01-01
C3708,Customer C3708,Bronze,68,2025-01-01
C8112,Customer C8112,Bronze,71,2025-01-01
C9393,Customer C9393,Bronze,41,2025-01-01
C4507,Customer C4507,Silver,65,2025-01-01
C7456,Customer C7456,Bronze,61,2025-01-01
C5212,Customer C5212,Bronze,50,2025-01-01
C8970,Customer C8970,Gold,58,2025-01-01
C9766,Customer C9766,Silver,66,2025-01-01
C1536,Customer C1536,Silver,27,2025-01-01
C2625,Customer C2625,Bronze,35,2025-01-01
C8973,Customer C8973,Bronze,36,2025-01-01
C9577,Customer C9577,Bronze,24,2025-01-01
C9070,Customer C9070,Bronze,74,2025-01-01
C9609,Customer C9609,Bronze,36,2025-01-01
C7490,Customer C7490,Gold,41,2025-01-01
C4600,Customer C4600,Bronze,32,2025-01-01
C7783,Customer C7783,Bronze,58,2025-01-01
C5971,Customer C5971,Bronze,59,2025-01-01
C2205,Customer C2205,Bronze,40,2025-01-01
C2990,Customer C2990,Silver,69,2025-01-01
C6299,Customer C6299,Bronze,69,2025-01-01
C4572,Customer C4572,Silver,21,2025-01-01
C6975,Customer C6975,Gold,55,2025-01-01
C7320,Customer C7320,Bronze,21,2025-01-01
C5757,Customer C5757,Bronze,22,2025-01-01
C3713,Customer C3713,Gold,58,2025-01-01
C1966,Customer C1966,Silver,61,2025-01-01
C5944,Customer C5944,Bronze,40,2025-01-01
C4432,Customer C4432,Gold,57,2025-01-01
C1688,Customer C1688,Bronze,70,2025-01-01
C5243,Customer C5243,Gold,54,2025-01-01
C4701,Customer C4701,Bronze,28,2025-01-01
C9533,Customer C9533,Bronze,72,2025-01-01
C6182,Customer C6182,Silver,28,2025-01-01
C7704,Customer C7704,Bronze,30,2025-01-01
C5422,Customer C5422,Bronze,31,2025-01-01
C2759,Customer C2759,Bronze,25,2025-01-01
C3482,Customer C3482,Gold,42,2025-01-01
C9058,Customer C9058,Silver,35,2025-01-01
C1951,Customer C1951,Silver,68,2025-01-01
C9914,Customer C9914,Bronze,61,2025-01-01
C3079,Customer C3079,Silver,61,2025-01-01
C3717,Customer C3717,Bronze,35,2025-01-01
C5524,Customer C5524,Bronze,27,2025-01-01
C9477,Customer C9477,Silver,24,2025-01-01
C8311,Customer C8311,Bronze,67,2025-01-01
C3065,Customer C3065,Bronze,61,2025-01-01
C1768,Customer C1768,Bronze,31,2025-01-01
C6490,Customer C6490,Bronze,32,2025-01-01
C7645,Customer C7645,Silver,33,2025-01-01
C6083,Customer C6083,Bronze,19,2025-01-01
C6797,Customer C6797,Silver,47,2025-01-01
C5926,Customer C5926,Bronze,47,2025-01-01
C7016,Customer C7016,Bronze,35,2025-01-01
C4335,Customer C4335,Bronze,48,2025-01-01
C9038,Customer C9038,Silver,61,2025-01-01
C5873,Customer C5873,Silver,65,2025-01-01
C2481,Customer C2481,Gold,30,2025-01-01
C7305,Customer C7305,Silver,37,2025-01-01
C4451,Customer C4451,Bronze,66,2025-01-01
C1054,Customer C1054,Silver,67,2025-01-01
C8643,Customer C8643,Gold,52,2025-01-01
C4462,Customer C4462,Silver,40,2025-01-01
C1832,Customer C1832,Bronze,59,2025-01-01
C9519,Customer C9519,Silver,55,2025-01-01
C8221,Customer C8221,Silver,52,2025-01-01
C4310,Customer C4310,Bronze,68,2025-01-01
C4300,Customer C4300,Silver,53,2025-01-01
C7722,Customer C7722,Gold,37,2025-01-01
C8218,Customer C8218,Bronze,72,2025-01-01
C8776,Customer C8776,Silver,20,2025-01-01
C4675,Customer C4675,Bronze,25,2025-01-01
C4054,Customer C4054,Bronze,57,2025-01-01
C6207,Customer C6207,Bronze,49,2025-01-01
C3538,Customer C3538,Bronze,46,2025-01-01
C5547,Customer C5547,Silver,24,2025-01-01
C6619,Customer C6619,Bronze,19,2025-01-01
C9356,Customer C9356,Bronze,38,2025-01-01
C7612,Customer C7612,Bronze,23,2025-01-01
C6005,Customer C6005,Bronze,45,2025-01-01
C1822,Customer C1822,Bronze,65,2025-01-01
C1943,Customer C1943,Silver,59,2025-01-01
C5425,Customer C5425,Silver,49,2025-01-01
C9966,Customer C9966,Silver,62,2025-01-01
C3198,Customer C3198,Bronze,59,2025-01-01
C5242,Customer C5242,Silver,70,2025-01-01
C4695,Customer C4695,Bronze,63,2025-01-01
C4452,Customer C4452,Bronze,26,2025-01-01
C2308,Customer C2308,Bronze,28,2025-01-01
C5177,Customer C5177,Bronze,40,2025-01-01
C9705,Customer C9705,Bronze,67,2025-01-01
C7852,Customer C7852,Silver,28,2025-01-01
C7035,Customer C7035,Bronze,66,2025-01-01
C4594,Customer C4594,Silver,19,2025-01-01
C5841,Customer C5841,Bronze,20,2025-01-01
C5566,Customer C5566,Silver,28,2025-01-01
C2555,Customer C2555,Bronze,67,2025-01-01
C1804,Customer C1804,Bronze,52,2025-01-01
C2279,Customer C2279,Bronze,32,2025-01-01
C8083,Customer C8083,Bronze,60,2025-01-01
C2387,Customer C2387,Bronze,28,2025-01-01
C3106,Customer C3106,Bronze,45,2025-01-01
C5223,Customer C5223,Silver,45,2025-01-01
C5831,Customer C5831,Silver,49,2025-01-01
C3768,Customer C3768,Silver,42,2025-01-01
C4186,Customer C4186,Bronze,37,2025-01-01
C3573,Customer C3573,Bronze,45,2025-01-01
C3599,Customer C3599,Gold,42,2025-01-01
C9428,Customer C9428,Silver,28,2025-01-01
C2304,Customer C2304,Bronze,36,2025-01-01
C8368,Customer C8368,Bronze,45,2025-01-01
C6877,Customer C6877,Bronze,18,2025-01-01
C2301,Customer C2301,Bronze,22,2025-01-01
C3541,Customer C3541,Silver,27,2025-01-01
C3051,Customer C3051,Bronze,59,2025-01-01
C9633,Customer C9633,Bronze,63,2025-01-01
C1074,Customer C1074,Bronze,51,2025-01-01
C6475,Customer C6475,Bronze,53,2025-01-01
C9232,Customer C9232,Silver,19,2025-01-01
C8184,Customer C8184,Silver,35,2025-01-01
C6796,Customer C6796,Bronze,30,2025-01-01
C2622,Customer C2622,Bronze,22,2025-01-01
C9041,Customer C9041,Bronze,37,2025-01-01
C1341,Customer C1341,Bronze,19,2025-01-01
C3074,Customer C3074,Bronze,28,2025-01-01
C5263,Customer C5263,Bronze,49,2025-01-01
C9801,Customer C9801,Silver,49,2025-01-01
C7136,Customer C7136,Bronze,67,2025-01-01
C9646,Customer C9646,Silver,55,2025-01-01
C3969,Customer C3969,Bronze,72,2025-01-01
C4028,Customer C4028,Gold,45,2025-01-01
C4067,Customer C4067,Bronze,39,2025-01-01
C6941,Customer C6941,Silver,72,2025-01-01
C2386,Customer C2386,Bronze,34,2025-01-01
C3866,Customer C3866,Silver,39,2025-01-01
C5788,Customer C5788,Bronze,60,2025-01-01
C5124,Customer C5124,Silver,36,2025-01-01
C9340,Customer C9340,Silver,34,2025-01-01
C4850,Customer C4850,Bronze,41,2025-01-01
C9378,Customer C9378,Bronze,53,2025-01-01
C2333,Customer C2333,Silver,49,2025-01-01
C5150,Customer C5150,Bronze,73,2025-01-01
C7766,Customer C7766,Bronze,63,2025-01-01
C3711,Customer C3711,Bronze,69,2025-01-01
C5853,Customer C5853,Bronze,53,2025-01-01
C7212,Customer C7212,Gold,45,2025-01-01
C8479,Customer C8479,Bronze,31,2025-01-01
C8715,Customer C8715,Bronze,53,2025-01-01
C9942,Customer C9942,Silver,23,2025-01-01
C2762,Customer C2762,Silver,26,2025-01-01
C8101,Customer C8101,Bronze,38,2025-01-01
C8674,Customer C8674,Bronze,29,2025-01-01
C7122,Customer C7122,Gold,47,2025-01-01
C1481,Customer C1481,Silver,48,2025-01-01
C1153,Customer C1153,Bronze,57,2025-01-01
C8617,Customer C8617,Bronze,73,2025-01-01
C2524,Customer C2524,Bronze,21,2025-01-01
C3120,Customer C3120,Bronze,48,2025-01-01
C3343,Customer C3343,Bronze,44,2025-01-01
C6136,Customer C6136,Silver,74,2025-01-01
C6760,Customer C6760,Bronze,42,2025-01-01
C1060,Customer C1060,Bronze,23,2025-01-01
C2639,Customer C2639,Silver,22,2025-01-01
C7185,Customer C7185,Silver,68,2025-01-01
C5203,Customer C5203,Bronze,44,2025-01-01
C9363,Customer C9363,Bronze,25,2025-01-01
C4549,Customer C4549,Bronze,26,2025-01-01
C5197,Customer C5197,Silver,32,2025-01-01
C8009,Customer C8009,Silver,53,2025-01-01
C7667,Customer C7667,Bronze,74,2025-01-01
C3322,Customer C3322,Bronze,58,2025-01-01
C5090,Customer C5090,Bronze,24,2025-01-01
C7960,Customer C7960,Silver,49,2025-01-01
C4004,Customer C4004,Bronze,25,2025-01-01
C1329,Customer C1329,Bronze,64,2025-01-01
C4640,Customer C4640,Bronze,68,2025-01-01
C8982,Customer C8982,Bronze,32,2025-01-01
C9407,Customer C9407,Bronze,36,2025-01-01
C1338,Customer C1338,Silver,56,2025-01-01
C2750,Customer C2750,Bronze,23,2025-01-01
C6604,Customer C6604,Bronze,36,2025-01-01
C3421,Customer C3421,Silver,74,2025-01-01
C6319,Customer C6319,Silver,34,2025-01-01
C7609,Customer C7609,Bronze,59,2025-01-01
C4993,Customer C4993,Bronze,36,2025-01-01
C9044,Customer C9044,Silver,48,2025-01-01
C9238,Customer C9238,Bronze,28,2025-01-01
C5806,Customer C5806,Bronze,32,2025-01-01
C9592,Customer C9592,Silver,27,2025-01-01
C6913,Customer C6913,Silver,60,2025-01-01
C8124,Customer C8124,Gold,40,2025-01-01
C1390,Customer C1390,Gold,20,2025-01-01
C5430,Customer C5430,Silver,20,2025-01-01
C9820,Customer C9820,Bronze,35,2025-01-01
C8686,Customer C8686,Bronze,42,2025-01-01
C5232,Customer C5232,Bronze,60,2025-01-01
C2521,Customer C2521,Bronze,37,2025-01-01
C2500,Customer C2500,Bronze,46,2025-01-01
C7737,Customer C7737,Bronze,39,2025-01-01
C4294,Customer C4294,Bronze,67,2025-01-01
C6085,Customer C6085,Bronze,74,2025-01-01
C3419,Customer C3419,Bronze,32,2025-01-01
C4042,Customer C4042,Bronze,56,2025-01-01
C5497,Customer C5497,Bronze,27,2025-01-01
C2466,Customer C2466,Silver,38,2025-01-01
C1614,Customer C1614,Bronze,72,2025-01-01
C6392,Customer C6392,Bronze,69,2025-01-01
C8693,Customer C8693,Silver,46,2025-01-01
C4223,Customer C4223,Bronze,49,2025-01-01
C8138,Customer C8138,Bronze,27,2025-01-01
C3667,Customer C3667,Bronze,30,2025-01-01
C8980,Customer C8980,Bronze,64,2025-01-01
C1130,Customer C1130,Gold,40,2025-01-01
C3983,Customer C3983,Bronze,67,2025-01-01
C5278,Customer C5278,Silver,40,2025-01-01
C8126,Customer C8126,Bronze,48,2025-01-01
C9230,Customer C9230,Bronze,21,2025-01-01
C8694,Customer C8694,Bronze,69,2025-01-01
C7640,Customer C7640,Bronze,66,2025-01-01
C1920,Customer C1920,Bronze,20,2025-01-01
C8564,Customer C8564,Bronze,38,2025-01-01
C9502,Customer C9502,Bronze,70,2025-01-01
C9930,Customer C9930,Silver,19,2025-01-01
